anio,edad,apertura_sexo,tasa_informalidad_legal
2016,69,masculino,0.25982800982801
2016,69,total,0.437006428321779
2016,70,femenino,0.654781476183359
2016,70,masculino,0.337502963523262
2016,70,total,0.500578871995215
2017,18,femenino,0.80392749244713
2017,18,masculino,0.859704137452808
2017,18,total,0.845816456428654
2017,19,femenino,0.710626855855072
2017,19,masculino,0.870744366277992
2017,19,total,0.820575141451825
2017,20,femenino,0.743100086655113
2017,20,masculino,0.829344488728325
2017,20,total,0.799782426685033
2017,21,femenino,0.714460021589994
2017,21,masculino,0.776134618977604
2017,21,total,0.753555277206705
2017,22,femenino,0.672502058396859
2017,22,masculino,0.7260342706862
2017,22,total,0.706781381819354
2017,23,femenino,0.638870540096698
2017,23,masculino,0.658600973702623
2017,23,total,0.65138468171992
2017,24,femenino,0.617056434556294
2017,24,masculino,0.60119373917636
2017,24,total,0.606925370437297
2017,25,femenino,0.564190784466588
2017,25,masculino,0.530096523539376
2017,25,total,0.542622774599823
2017,26,femenino,0.511520849444333
2017,26,masculino,0.482217127970009
2017,26,total,0.493093350705306
2017,27,femenino,0.479594259593496
2017,27,masculino,0.437585571592961
2017,27,total,0.453485587875779
2017,28,femenino,0.449078024119093
2017,28,masculino,0.415250282395692
2017,28,total,0.428435286781882
2017,29,femenino,0.433699395812237
2017,29,masculino,0.401375881006676
2017,29,total,0.414370793649222
2017,30,femenino,0.406784542466101
2017,30,masculino,0.393760716510437
2017,30,total,0.399083744534458
2017,31,femenino,0.381130100254001
2017,31,masculino,0.378747745403514
2017,31,total,0.379757033125146
2017,32,femenino,0.377589873913181
2017,32,masculino,0.368847662599424
2017,32,total,0.37271323373613
2017,33,femenino,0.362673197541108
2017,33,masculino,0.363660575315617
2017,33,total,0.363229357702838
2017,34,femenino,0.341885233588704
2017,34,masculino,0.341378028378462
2017,34,total,0.341597677864906
2017,35,femenino,0.34387989123296
2017,35,masculino,0.324460104622762
2017,35,total,0.332969892403401
2017,36,femenino,0.340771996007128
2017,36,masculino,0.29974139841321
2017,36,total,0.317273109073282
2017,37,femenino,0.333541826788568
2017,37,masculino,0.289279109621926
2017,37,total,0.30754439430463
2017,38,femenino,0.34026186228822
2017,38,masculino,0.2700557139346
2017,38,total,0.299920795507276
2017,39,femenino,0.344997232363501
2017,39,masculino,0.239664534105293
2017,39,total,0.28419054633144
2017,40,femenino,0.311333268860755
2017,40,masculino,0.243403683042224
2017,40,total,0.272790567559939
2017,41,femenino,0.302978261060047
2017,41,masculino,0.25785451230796
2017,41,total,0.277686778971745
2017,42,femenino,0.292658571490162
2017,42,masculino,0.249347154716734
2017,42,total,0.269126048338695
2017,43,femenino,0.278508366683307
2017,43,masculino,0.247065951687243
2017,43,total,0.262075816635473
2017,44,femenino,0.277471562059873
2017,44,masculino,0.269708401640693
2017,44,total,0.273494049871917
2017,45,femenino,0.293199125319753
2017,45,masculino,0.270437650395325
2017,45,total,0.281290221954935
2017,46,femenino,0.299773720728152
2017,46,masculino,0.26364237338442
2017,46,total,0.280931619379563
2017,47,femenino,0.301253725679803
2017,47,masculino,0.269462191461785
2017,47,total,0.284823827401275
2017,48,femenino,0.31606364856454
2017,48,masculino,0.255860428045664
2017,48,total,0.28516875846311
2017,49,femenino,0.307398629395451
2017,49,masculino,0.224450436693749
2017,49,total,0.264346709342846
2017,50,femenino,0.306851362540978
2017,50,masculino,0.203704195785614
2017,50,total,0.254449687207675
2017,51,femenino,0.312444466882068
2017,51,masculino,0.189141873746866
2017,51,total,0.250215466583092
2017,52,femenino,0.335517596698704
2017,52,masculino,0.189396939812798
2017,52,total,0.262724606894261
2017,53,femenino,0.323757029118646
2017,53,masculino,0.195614708254208
2017,53,total,0.257515498298885
2017,54,femenino,0.31868581288034
2017,54,masculino,0.216745266849726
2017,54,total,0.268415653694874
2017,55,femenino,0.29916187748081
