fecha,altura_nivel_mar_corr_tpac_drift,altura_nivel_mar_filtrada_corr_tpac_drift
1996-11-25,0.014366801,0.012649282
1996-11-26,0.014236516,0.0126192495
1996-11-27,0.014092863,0.012588507
1996-11-28,0.013998156,0.0125570735
1996-11-29,0.01390675,0.012524972
1996-11-30,0.013726423,0.012492224
1996-12-01,0.013586057,0.012458851
1996-12-02,0.0134067675,0.012424878
1996-12-03,0.013189457,0.012390329
1996-12-04,0.012995818,0.012355431
1996-12-05,0.012779122,0.012320035
1996-12-06,0.01255454,0.01228414
1996-12-07,0.012295554,0.012247772
1996-12-08,0.012030744,0.012210959
1996-12-09,0.0117442375,0.012173729
1996-12-10,0.011412131,0.012136112
1996-12-11,0.011180187,0.012098136
1996-12-12,0.010955789,0.012059834
1996-12-13,0.010780806,0.012021233
1996-12-14,0.010585162,0.011983212
1996-12-15,0.010450353,0.011944985
1996-12-16,0.010318778,0.011906557
1996-12-17,0.01025784,0.01186796
1996-12-18,0.010216666,0.011829226
1996-12-19,0.010187137,0.01179039
1996-12-20,0.010208524,0.011751483
1996-12-21,0.01021806,0.01171254
1996-12-22,0.01026169,0.011673596
1996-12-23,0.010357219,0.011634655
1996-12-24,0.010370616,0.011595291
1996-12-25,0.010370735,0.0115560265
1996-12-26,0.010366772,0.011516895
1996-12-27,0.010308962,0.011477931
1996-12-28,0.0102458205,0.01143917
1996-12-29,0.0100986175,0.011400646
1996-12-30,0.00997799,0.011362393
1996-12-31,0.009849613,0.011324447
1997-01-01,0.009720423,0.011286842
1997-01-02,0.009597833,0.011249635
1997-01-03,0.009528811,0.01121298
1997-01-04,0.009484769,0.0111767715
1997-01-05,0.0094934795,0.011141043
1997-01-06,0.009542949,0.01110583
1997-01-07,0.009605865,0.011071165
1997-01-08,0.009636891,0.011037082
1997-01-09,0.009711956,0.011003615
1997-01-10,0.009817301,0.010970796
1997-01-11,0.009917293,0.010938657
1997-01-12,0.009978332,0.010907261
1997-01-13,0.010163412,0.010876719
1997-01-14,0.010247431,0.010846948
1997-01-15,0.010326253,0.010817975
1997-01-16,0.010431827,0.010789828
1997-01-17,0.010497711,0.010762534
1997-01-18,0.010568076,0.010736117
1997-01-19,0.010647756,0.010710601
1997-01-20,0.010715998,0.010686009
1997-01-21,0.010854465,0.010662365
1997-01-22,0.011012537,0.010639727
1997-01-23,0.0111690555,0.010618169
1997-01-24,0.011337898,0.010597617
1997-01-25,0.011534759,0.010578089
1997-01-26,0.011708877,0.010559604
1997-01-27,0.011821439,0.010542176
1997-01-28,0.011901733,0.010525821
1997-01-29,0.0120375,0.010510553
1997-01-30,0.012044089,0.010496385
1997-01-31,0.012008025,0.01048333
1997-02-01,0.011946951,0.01047144
1997-02-02,0.011842068,0.010460748
1997-02-03,0.011705033,0.010451198
1997-02-04,0.011583035,0.010442797
1997-02-05,0.011398461,0.010435552
1997-02-06,0.011206055,0.010429467
1997-02-07,0.010975331,0.010424547
1997-02-08,0.0107061695,0.010420792
1997-02-09,0.01045576,0.0104182055
1997-02-10,0.010057613,0.010416787
1997-02-11,0.009747889,0.010416598
1997-02-12,0.009430371,0.010417637
1997-02-13,0.009137924,0.010419839
1997-02-14,0.008854565,0.010423199
1997-02-15,0.008689533,0.010427712
1997-02-16,0.0084734075,0.010433373
1997-02-17,0.008352275,0.0104401745
1997-02-18,0.008324478,0.010448109
1997-02-19,0.008317836,0.010457168
1997-02-20,0.00834684,0.010467343
1997-02-21,0.008382825,0.010478668
1997-02-22,0.00847495,0.010491123
1997-02-23,0.008589876,0.010504661
1997-02-24,0.0086685475,0.010519272
1997-02-25,0.00887668,0.01053494
1997-02-26,0.009094029,0.010551655
1997-02-27,0.009323615,0.0105694
1997-02-28,0.009580478,0.010588163
1997-03-01,0.009884911,0.010607927
1997-03-02,0.010159496,0.010628679
1997-03-03,0.010453033,0.010650449
1997-03-04,0.010745148,0.010673203
1997-03-05,0.011057379,0.010696894
1997-03-06,0.011320267,0.010721505
1997-03-07,0.011501805,0.010747019
1997-03-08,0.011711745,0.010773419
1997-03-09,0.011887671,0.0108006885
1997-03-10,0.011975419,0.010828807
1997-03-11,0.012055306,0.010857758
1997-03-12,0.012130695,0.010887521
1997-03-13,0.012152893,0.01091813
1997-03-14,0.012228062,0.010949533
1997-03-15,0.012263767,0.010981693
1997-03-16,0.012290734,0.011014587
1997-03-17,0.012276815,0.011048199
1997-03-18,0.012301703,0.011082504
1997-03-19,0.0123592755,0.011117484
1997-03-20,0.0124504,0.011153119
1997-03-21,0.012546166,0.011189385
1997-03-22,0.012643203,0.011226263
1997-03-23,0.012690534,0.011263773
1997-03-24,0.012683042,0.011301861
1997-03-25,0.012698097,0.011340499
1997-03-26,0.012658896,0.011379664
1997-03-27,0.012625188,0.011419334
1997-03-28,0.012562782,0.011459491
1997-03-29,0.012487911,0.011500113
1997-03-30,0.012335296,0.011541179
1997-03-31,0.012163903,0.011582669
1997-04-01,0.011975895,0.011624564
1997-04-02,0.011782328,0.011666875
1997-04-03,0.011564623,0.011709557
1997-04-04,0.011375579,0.011752581
1997-04-05,0.011236482,0.011795932
1997-04-06,0.0110839335,0.01183959
1997-04-07,0.010951803,0.0118835345
1997-04-08,0.010824199,0.01192775
1997-04-09,0.010688753,0.011972216
1997-04-10,0.010611646,0.012016917
1997-04-11,0.010638858,0.012061832
1997-04-12,0.01067126,0.012107523
1997-04-13,0.010699964,0.0121534085
1997-04-14,0.010740468,0.012199459
1997-04-15,0.010891918,0.012245657
1997-04-16,0.011048772,0.012291988
1997-04-17,0.011234445,0.012338436
1997-04-18,0.011422453,0.012384985
1997-04-19,0.011609138,0.012431618
1997-04-20,0.011722749,0.01247832
1997-04-21,0.011846805,0.012525042
1997-04-22,0.011983094,0.012571283
1997-04-23,0.012042319,0.012617549
1997-04-24,0.012129478,0.0126638245
1997-04-25,0.012200979,0.012710094
1997-04-26,0.012172485,0.012756348
1997-04-27,0.012141685,0.012802566
1997-04-28,0.012153603,0.012848741
1997-04-29,0.012035039,0.012894857
1997-04-30,0.011929536,0.0129409
1997-05-01,0.0118213305,0.01298686
1997-05-02,0.0117294,0.013032723
1997-05-03,0.011640354,0.01307848
1997-05-04,0.011532552,0.013124117
1997-05-05,0.011459651,0.013169626
1997-05-06,0.011426772,0.013214997
1997-05-07,0.011405349,0.01326022
1997-05-08,0.011486558,0.013305287
1997-05-09,0.011571995,0.01335019
1997-05-10,0.011808686,0.013394922
1997-05-11,0.01204721,0.013439474
1997-05-12,0.01232554,0.0134838335
1997-05-13,0.012754612,0.013528004
1997-05-14,0.013134764,0.013571983
1997-05-15,0.013549628,0.013615765
1997-05-16,0.013959701,0.013659348
1997-05-17,0.0144369835,0.013702729
1997-05-18,0.014852774,0.013745907
1997-05-19,0.015231441,0.013788878
1997-05-20,0.015636293,0.013831645
1997-05-21,0.015923435,0.013874199
1997-05-22,0.016182771,0.013916534
1997-05-23,0.016419271,0.013958666
1997-05-24,0.016630262,0.014000593
1997-05-25,0.016748015,0.014042319
1997-05-26,0.016833998,0.0140838465
1997-05-27,0.016918546,0.014125176
1997-05-28,0.01695849,0.014166313
1997-05-29,0.016943604,0.014207259
1997-05-30,0.01692861,0.01424802
1997-05-31,0.01693273,0.014288586
1997-06-01,0.016927693,0.014328953
1997-06-02,0.016782425,0.01436915
1997-06-03,0.016736245,0.01440918
1997-06-04,0.016713185,0.01444905
1997-06-05,0.01662492,0.014488766
1997-06-06,0.016621053,0.014528334
1997-06-07,0.016584624,0.014567762
1997-06-08,0.016524827,0.014607057
1997-06-09,0.016463839,0.014646226
1997-06-10,0.01649438,0.014685267
1997-06-11,0.016463956,0.014724187
1997-06-12,0.016401203,0.014763005
1997-06-13,0.016303461,0.01480173
1997-06-14,0.016179666,0.014840369
1997-06-15,0.01600703,0.014878931
1997-06-16,0.015853327,0.014917425
1997-06-17,0.015707852,0.014955859
1997-06-18,0.01552502,0.014994241
1997-06-19,0.0152761955,0.015032579
1997-06-20,0.014998796,0.015070855
1997-06-21,0.014739301,0.015109083
1997-06-22,0.014470603,0.01514729
1997-06-23,0.014221698,0.015185484
1997-06-24,0.014044493,0.015223671
1997-06-25,0.013897513,0.015261858
1997-06-26,0.013743402,0.01530005
1997-06-27,0.013655504,0.015338256
1997-06-28,0.01355538,0.015376478
1997-06-29,0.013521682,0.015414725
1997-06-30,0.013532275,0.015452973
1997-07-01,0.013615304,0.015491239
1997-07-02,0.013741469,0.015529542
1997-07-03,0.013933899,0.015567887
1997-07-04,0.0140571,0.015606276
1997-07-05,0.01417031,0.01564471
1997-07-06,0.014310041,0.015683196
1997-07-07,0.014454078,0.015721735
1997-07-08,0.014631526,0.015760325
1997-07-09,0.014773122,0.015798971
1997-07-10,0.014902892,0.015837641
1997-07-11,0.014996148,0.015876355
1997-07-12,0.015072255,0.015915124
1997-07-13,0.015105646,0.015953949
1997-07-14,0.015088645,0.015992826
1997-07-15,0.015057196,0.016031753
1997-07-16,0.015062594,0.016070731
1997-07-17,0.015041103,0.016109753
1997-07-18,0.014999774,0.016148819
1997-07-19,0.015008746,0.016187923
1997-07-20,0.014926004,0.01622702
1997-07-21,0.014909331,0.016266137
1997-07-22,0.014932263,0.016305277
1997-07-23,0.014988815,0.016344432
1997-07-24,0.015073136,0.016383596
1997-07-25,0.01521511,0.016422762
1997-07-26,0.015447259,0.01646192
1997-07-27,0.015619284,0.01650106
1997-07-28,0.015822506,0.016540172
1997-07-29,0.016058708,0.016579244
1997-07-30,0.016226785,0.016618758
1997-07-31,0.016395673,0.016658258
1997-08-01,0.016578995,0.016697679
1997-08-02,0.016795615,0.016737005
1997-08-03,0.016933115,0.016776219
1997-08-04,0.017081616,0.016815305
1997-08-05,0.01722788,0.016854243
1997-08-06,0.017336505,0.016893016
1997-08-07,0.017439999,0.016931599
1997-08-08,0.01753529,0.016969971
1997-08-09,0.017665789,0.017007481
1997-08-10,0.017669568,0.017044734
1997-08-11,0.017718358,0.017081706
1997-08-12,0.017764015,0.01711837
1997-08-13,0.01777188,0.017154703
1997-08-14,0.017783865,0.017190678
1997-08-15,0.017704569,0.017226268
1997-08-16,0.017687682,0.017261444
1997-08-17,0.017616084,0.017296184
1997-08-18,0.017547954,0.017330453
1997-08-19,0.017491521,0.017364176
1997-08-20,0.017391821,0.017397381
1997-08-21,0.017273396,0.017430037
1997-08-22,0.017136712,0.017462121
1997-08-23,0.01700723,0.017493606
1997-08-24,0.016835514,0.017524464
1997-08-25,0.016645648,0.01755467
1997-08-26,0.016462266,0.017584201
1997-08-27,0.016344499,0.01761303
1997-08-28,0.016222125,0.017641125
1997-08-29,0.016155172,0.017668428
1997-08-30,0.016215894,0.01769496
1997-08-31,0.016345616,0.017720692
1997-09-01,0.016565027,0.017745605
1997-09-02,0.01682409,0.017769674
1997-09-03,0.017088609,0.017792877
1997-09-04,0.017462699,0.017815191
1997-09-05,0.01776434,0.017836597
1997-09-06,0.01804291,0.017857067
1997-09-07,0.018312452,0.017876577
1997-09-08,0.018553158,0.017895075
1997-09-09,0.01867895,0.017912582
1997-09-10,0.01872351,0.017929073
1997-09-11,0.018760698,0.017944532
1997-09-12,0.01881649,0.017958941
1997-09-13,0.018823301,0.017972281
1997-09-14,0.018832246,0.017984537
1997-09-15,0.018873248,0.01799569
1997-09-16,0.01884963,0.018005729
1997-09-17,0.01882926,0.018014625
1997-09-18,0.018830724,0.018022347
1997-09-19,0.018855177,0.018028913
1997-09-20,0.018890338,0.018034311
1997-09-21,0.0189588,0.018038534
1997-09-22,0.019028315,0.01804157
1997-09-23,0.019090043,0.018043408
1997-09-24,0.019054001,0.018044047
1997-09-25,0.019002048,0.018043475
1997-09-26,0.018947547,0.01804169
1997-09-27,0.018881882,0.018038666
1997-09-28,0.018784968,0.01803439
1997-09-29,0.018720929,0.018028889
1997-09-30,0.018642165,0.018022167
1997-10-01,0.018536247,0.018014219
1997-10-02,0.018478932,0.01800505
1997-10-03,0.018488564,0.017994665
1997-10-04,0.018495671,0.017983064
1997-10-05,0.018508693,0.017970253
1997-10-06,0.018547812,0.017956244
1997-10-07,0.018612018,0.01794103
1997-10-08,0.018721413,0.01792462
1997-10-09,0.018761897,0.017907042
1997-10-10,0.018891167,0.01788831
1997-10-11,0.019006414,0.017868431
1997-10-12,0.019060958,0.01784743
1997-10-13,0.019129096,0.01782532
1997-10-14,0.019244654,0.017802123
1997-10-15,0.019326018,0.017777862
1997-10-16,0.019395497,0.017752556
1997-10-17,0.019452967,0.01772621
1997-10-18,0.019500962,0.01769886
1997-10-19,0.019507041,0.017670542
1997-10-20,0.019564863,0.01764129
1997-10-21,0.01960959,0.017611127
1997-10-22,0.019636597,0.017580092
1997-10-23,0.019644823,0.017548213
1997-10-24,0.01961226,0.017515525
1997-10-25,0.019575864,0.017482061
1997-10-26,0.019528689,0.017447859
1997-10-27,0.019531524,0.017412938
1997-10-28,0.019490069,0.017377343
1997-10-29,0.01948266,0.01734112
1997-10-30,0.019364752,0.01730431
1997-10-31,0.019210538,0.017266955
1997-11-01,0.01901918,0.01722909
1997-11-02,0.018820582,0.017190762
1997-11-03,0.018527854,0.017152011
1997-11-04,0.018239856,0.017112881
1997-11-05,0.017923525,0.017073415
1997-11-06,0.017622843,0.017033644
1997-11-07,0.017393889,0.016993625
1997-11-08,0.017150681,0.016953407
1997-11-09,0.016955039,0.016913038
1997-11-10,0.016738884,0.016872562
1997-11-11,0.016575063,0.016832033
1997-11-12,0.016415574,0.01679149
1997-11-13,0.01628779,0.01675099
1997-11-14,0.016176468,0.016710578
1997-11-15,0.01607544,0.016670298
1997-11-16,0.01590701,0.016630193
1997-11-17,0.015789485,0.01659032
1997-11-18,0.015615061,0.016550723
1997-11-19,0.015425314,0.016511455
1997-11-20,0.015182648,0.016472561
1997-11-21,0.014948108,0.016434088
1997-11-22,0.014661023,0.016396085
1997-11-23,0.014440064,0.016358593
1997-11-24,0.014241043,0.016321663
1997-11-25,0.014033492,0.016285332
1997-11-26,0.013862805,0.016250232
1997-11-27,0.0136817675,0.016215874
1997-11-28,0.013529256,0.016182246
1997-11-29,0.013424517,0.01614939
1997-11-30,0.013321656,0.01611735
1997-12-01,0.013308566,0.01608616
1997-12-02,0.013311512,0.016055858
1997-12-03,0.013357639,0.016026482
1997-12-04,0.01351178,0.015998067
1997-12-05,0.01358666,0.015970642
1997-12-06,0.013740787,0.015943613
1997-12-07,0.013980016,0.01591764
1997-12-08,0.014238098,0.01589275
1997-12-09,0.014524215,0.01586897
1997-12-10,0.014825103,0.015846323
1997-12-11,0.015013489,0.015824836
1997-12-12,0.0151545005,0.015804524
1997-12-13,0.015361322,0.015785413
1997-12-14,0.015399682,0.015767518
1997-12-15,0.015407285,0.015750857
1997-12-16,0.015372986,0.015735459
1997-12-17,0.015375397,0.015721317
1997-12-18,0.015357989,0.015708448
1997-12-19,0.015302904,0.015696855
1997-12-20,0.015295487,0.01568655
1997-12-21,0.015315052,0.015677536
1997-12-22,0.015359256,0.015669817
1997-12-23,0.015458458,0.015663398
1997-12-24,0.015520476,0.01565828
1997-12-25,0.015602417,0.015654359
1997-12-26,0.015670907,0.015651248
1997-12-27,0.015719183,0.015649432
1997-12-28,0.015728315,0.01564891
1997-12-29,0.015626276,0.015649678
1997-12-30,0.015575077,0.015651725
1997-12-31,0.015519919,0.015655048
1998-01-01,0.015449329,0.015659636
1998-01-02,0.015382288,0.015665479
1998-01-03,0.015330307,0.015672566
1998-01-04,0.015237098,0.015681056
1998-01-05,0.015172537,0.015691265
1998-01-06,0.015097363,0.015702676
1998-01-07,0.015034835,0.01571527
1998-01-08,0.014927341,0.015729027
1998-01-09,0.014813549,0.015743926
1998-01-10,0.014739258,0.015759949
1998-01-11,0.014655943,0.01577707
1998-01-12,0.014603695,0.015795264
1998-01-13,0.014567295,0.015814506
1998-01-14,0.01455632,0.01583478
1998-01-15,0.014511262,0.01585608
1998-01-16,0.0145207755,0.015878338
1998-01-17,0.01454581,0.015901525
1998-01-18,0.01459555,0.01592561
1998-01-19,0.014734336,0.01595056
1998-01-20,0.014919164,0.015976341
1998-01-21,0.015057415,0.016002918
1998-01-22,0.015273156,0.016030254
1998-01-23,0.015507851,0.016058316
1998-01-24,0.015743485,0.016087105
1998-01-25,0.015927624,0.016116597
1998-01-26,0.016183678,0.016146699
1998-01-27,0.016429333,0.016177377
1998-01-28,0.01671276,0.01620859
1998-01-29,0.01698672,0.016240299
1998-01-30,0.017251687,0.016272463
1998-01-31,0.017413436,0.016305042
1998-02-01,0.017514266,0.016337998
1998-02-02,0.017619342,0.016371291
1998-02-03,0.017602576,0.016404912
1998-02-04,0.017597007,0.016438821
1998-02-05,0.017552262,0.016472943
1998-02-06,0.017514762,0.016507234
1998-02-07,0.017451268,0.016541658
1998-02-08,0.017276213,0.016576169
1998-02-09,0.017135372,0.016610727
1998-02-10,0.016995478,0.016645292
1998-02-11,0.01678611,0.01667982
1998-02-12,0.016668756,0.016714275
1998-02-13,0.016528903,0.016748667
1998-02-14,0.016407643,0.016782941
1998-02-15,0.016321385,0.016817017
1998-02-16,0.016214024,0.016850859
1998-02-17,0.01614585,0.016884422
1998-02-18,0.016128577,0.016917672
1998-02-19,0.01618605,0.01695057
1998-02-20,0.016327817,0.016983077
1998-02-21,0.01643484,0.01701516
1998-02-22,0.016597874,0.017046778
1998-02-23,0.016837265,0.017077971
1998-02-24,0.017028308,0.017108666
1998-02-25,0.017239135,0.0171388
1998-02-26,0.017495167,0.017168336
1998-02-27,0.017677408,0.017197251
1998-02-28,0.017899796,0.01722551
1998-03-01,0.01801844,0.01725309
1998-03-02,0.018121243,0.01727996
1998-03-03,0.018266914,0.017306102
1998-03-04,0.018342938,0.017331487
1998-03-05,0.018384293,0.01735618
1998-03-06,0.018480547,0.017380102
1998-03-07,0.018537812,0.017403202
1998-03-08,0.018564379,0.017425464
1998-03-09,0.018560492,0.01744687
1998-03-10,0.018590951,0.0174674
1998-03-11,0.01859744,0.01748704
1998-03-12,0.01854352,0.017505778
1998-03-13,0.01858448,0.017523592
1998-03-14,0.018594043,0.017540475
1998-03-15,0.018600613,0.017556518
1998-03-16,0.018611258,0.017571619
1998-03-17,0.018587634,0.017585758
1998-03-18,0.018556552,0.017598923
1998-03-19,0.018572466,0.017611107
1998-03-20,0.018589625,0.017622305
1998-03-21,0.018614078,0.017632507
1998-03-22,0.01863327,0.017641714
1998-03-23,0.018630104,0.017649919
1998-03-24,0.01862405,0.017657122
1998-03-25,0.018670114,0.01766395
1998-03-26,0.018694641,0.017669823
1998-03-27,0.018731937,0.017674692
1998-03-28,0.018758165,0.017678559
1998-03-29,0.01879481,0.017681427
1998-03-30,0.018781312,0.017683301
1998-03-31,0.01868165,0.017684184
1998-04-01,0.018614853,0.017684085
1998-04-02,0.018562464,0.01768301
1998-04-03,0.018472932,0.017680964
1998-04-04,0.018364113,0.017677542
1998-04-05,0.01819865,0.017673172
1998-04-06,0.018048387,0.017667864
1998-04-07,0.017865011,0.017661633
1998-04-08,0.017698992,0.017654488
1998-04-09,0.017498283,0.017646443
1998-04-10,0.017413195,0.017637515
1998-04-11,0.017307784,0.017627718
1998-04-12,0.017196868,0.017617064
1998-04-13,0.017118445,0.017605582
1998-04-14,0.017017752,0.017593397
1998-04-15,0.016957844,0.017580407
1998-04-16,0.01699046,0.017566627
1998-04-17,0.016916905,0.017552074
1998-04-18,0.016866516,0.01753677
1998-04-19,0.016830726,0.01752073
1998-04-20,0.016878206,0.017503975
1998-04-21,0.016913118,0.017486522
1998-04-22,0.017005807,0.017468395
1998-04-23,0.017113814,0.017449634
1998-04-24,0.017202642,0.01743035
1998-04-25,0.017223174,0.017410452
1998-04-26,0.0172342,0.017389959
1998-04-27,0.017265292,0.017368892
1998-04-28,0.01732161,0.017347272
1998-04-29,0.017361064,0.017325124
1998-04-30,0.017447993,0.017302465
1998-05-01,0.017521117,0.017279316
1998-05-02,0.01756616,0.0172557
1998-05-03,0.017626291,0.01723167
1998-05-04,0.017691385,0.017207315
1998-05-05,0.01771653,0.017182553
1998-05-06,0.017653096,0.017157402
1998-05-07,0.017613407,0.01713188
1998-05-08,0.017577726,0.01710601
1998-05-09,0.017547537,0.01707981
1998-05-10,0.01746438,0.017053297
1998-05-11,0.01734764,0.01702649
1998-05-12,0.017228177,0.016999409
1998-05-13,0.017041653,0.016972117
1998-05-14,0.016795073,0.016944673
1998-05-15,0.016606087,0.016917007
1998-05-16,0.016395373,0.016889134
1998-05-17,0.01617989,0.016861074
1998-05-18,0.015930394,0.01683284
1998-05-19,0.015787,0.016804447
1998-05-20,0.0156133,0.016775912
1998-05-21,0.015476743,0.016747247
1998-05-22,0.015459102,0.016718468
1998-05-23,0.015527706,0.016689664
1998-05-24,0.015636984,0.016660858
1998-05-25,0.015755836,0.016631981
1998-05-26,0.015912525,0.01660304
1998-05-27,0.01607934,0.016574051
1998-05-28,0.016226912,0.016545026
1998-05-29,0.01643675,0.016515974
1998-05-30,0.016595323,0.01648691
1998-05-31,0.016765641,0.016457843
1998-06-01,0.016916191,0.016428784
1998-06-02,0.017078921,0.016399816
1998-06-03,0.01717479,0.016370941
1998-06-04,0.01719504,0.016342107
1998-06-05,0.017178027,0.016313327
1998-06-06,0.017126828,0.016284611
1998-06-07,0.017090986,0.016255967
1998-06-08,0.017045783,0.016227407
1998-06-09,0.016952736,0.016198942
1998-06-10,0.016919877,0.01617058
1998-06-11,0.016824692,0.016142331
1998-06-12,0.016679648,0.016114287
1998-06-13,0.016467514,0.01608643
1998-06-14,0.016246106,0.01605871
1998-06-15,0.016007332,0.016031135
1998-06-16,0.015764246,0.016003713
1998-06-17,0.015482826,0.01597645
1998-06-18,0.015275943,0.015949355
1998-06-19,0.015010509,0.015922433
1998-06-20,0.0147601515,0.015895689
1998-06-21,0.014510123,0.015869126
1998-06-22,0.014271802,0.015842853
1998-06-23,0.0140979085,0.015816817
1998-06-24,0.013989139,0.015790977
1998-06-25,0.013914817,0.015765334
1998-06-26,0.01394097,0.015739892
1998-06-27,0.013924162,0.015714653
1998-06-28,0.013989503,0.015689617
1998-06-29,0.014109541,0.015664784
1998-06-30,0.014274469,0.015640156
1998-07-01,0.014486402,0.0156157315
1998-07-02,0.014687069,0.01559164
1998-07-03,0.014893692,0.015567788
1998-07-04,0.015130666,0.015544136
1998-07-05,0.015322968,0.0155206835
1998-07-06,0.015506338,0.015497426
1998-07-07,0.01569898,0.015474362
1998-07-08,0.0157975,0.015451489
1998-07-09,0.015929775,0.015428805
1998-07-10,0.01601394,0.015406308
1998-07-11,0.016083885,0.015383993
1998-07-12,0.016143303,0.015362005
1998-07-13,0.01615271,0.015340218
1998-07-14,0.016180618,0.015318607
1998-07-15,0.016189735,0.015297171
1998-07-16,0.016202068,0.015275907
1998-07-17,0.016197322,0.015254811
1998-07-18,0.016224122,0.0152338855
1998-07-19,0.016192056,0.015213126
1998-07-20,0.01611215,0.015192533
1998-07-21,0.016043492,0.015172106
1998-07-22,0.016022092,0.015152249
1998-07-23,0.016003598,0.015132579
1998-07-24,0.01592675,0.015113075
1998-07-25,0.01590482,0.015093736
1998-07-26,0.01586239,0.015074563
1998-07-27,0.015803954,0.015055557
1998-07-28,0.015800614,0.015036719
1998-07-29,0.01578932,0.01501805
1998-07-30,0.015770523,0.014999552
1998-07-31,0.01570765,0.014981228
1998-08-01,0.015679715,0.01496308
1998-08-02,0.015671756,0.01494511
1998-08-03,0.01559835,0.014927321
1998-08-04,0.015598454,0.014909714
1998-08-05,0.015568178,0.014892293
1998-08-06,0.015542661,0.014875061
1998-08-07,0.015445139,0.014858021
1998-08-08,0.015367519,0.014841177
1998-08-09,0.015291548,0.014824531
1998-08-10,0.015109142,0.014808095
1998-08-11,0.014979867,0.014791927
1998-08-12,0.014883169,0.01477597
1998-08-13,0.014801113,0.014760227
1998-08-14,0.014633115,0.014744701
1998-08-15,0.014484347,0.014729398
1998-08-16,0.014306395,0.014714322
1998-08-17,0.0141249485,0.014699478
1998-08-18,0.013953858,0.014684869
1998-08-19,0.013823583,0.014670502
1998-08-20,0.0137091195,0.014656417
1998-08-21,0.013652372,0.014642727
1998-08-22,0.013527853,0.014629293
1998-08-23,0.013499535,0.014616124
1998-08-24,0.013455424,0.014603224
1998-08-25,0.013433056,0.0145906
1998-08-26,0.013445475,0.014578256
1998-08-27,0.013446007,0.0145662
1998-08-28,0.013481466,0.014554438
1998-08-29,0.013514056,0.014542977
1998-08-30,0.013610582,0.014531873
1998-08-31,0.013745719,0.014521218
1998-09-01,0.01386405,0.014510881
1998-09-02,0.01401425,0.01450087
1998-09-03,0.01419517,0.014491192
1998-09-04,0.014375249,0.014481853
1998-09-05,0.01452466,0.01447286
1998-09-06,0.0146736065,0.014464218
1998-09-07,0.014738689,0.014455935
1998-09-08,0.0147953015,0.014448018
1998-09-09,0.014836957,0.014440539
1998-09-10,0.01485486,0.014433556
1998-09-11,0.014885149,0.014426957
1998-09-12,0.014850795,0.01442075
1998-09-13,0.014855957,0.014414939
1998-09-14,0.014807222,0.014409531
1998-09-15,0.014767459,0.014404534
1998-09-16,0.0147136105,0.014399951
1998-09-17,0.0146486405,0.014395789
1998-09-18,0.0145023065,0.014392052
1998-09-19,0.014397878,0.0143888295
1998-09-20,0.0142670665,0.014386146
1998-09-21,0.014192794,0.014383903
1998-09-22,0.014140808,0.014382105
1998-09-23,0.014126591,0.014380756
1998-09-24,0.014146285,0.014379859
1998-09-25,0.014160727,0.014379418
1998-09-26,0.014185806,0.014379437
1998-09-27,0.014268456,0.014379918
1998-09-28,0.01434593,0.014380861
1998-09-29,0.0144554535,0.014382368
1998-09-30,0.01455049,0.014384429
1998-10-01,0.014642142,0.014386956
1998-10-02,0.014799555,0.014389949
1998-10-03,0.014882859,0.014393407
1998-10-04,0.014953402,0.01439733
1998-10-05,0.014975725,0.014401715
1998-10-06,0.015035734,0.014406562
1998-10-07,0.015087042,0.014411866
1998-10-08,0.015073868,0.014417626
1998-10-09,0.015084521,0.014423964
1998-10-10,0.015021109,0.014430827
1998-10-11,0.014874641,0.0144381365
1998-10-12,0.014705742,0.014445885
1998-10-13,0.014550247,0.01445407
1998-10-14,0.014291837,0.014462684
1998-10-15,0.01409141,0.014471724
1998-10-16,0.013937836,0.014481184
1998-10-17,0.013794439,0.014491059
1998-10-18,0.01374423,0.014501342
1998-10-19,0.013718855,0.01451218
1998-10-20,0.013698392,0.014523473
1998-10-21,0.013716306,0.014535158
1998-10-22,0.013727057,0.014547226
1998-10-23,0.013789319,0.014559673
1998-10-24,0.013893988,0.01457249
1998-10-25,0.013999828,0.014585673
1998-10-26,0.01403547,0.014599213
1998-10-27,0.014081969,0.014613105
1998-10-28,0.014177099,0.014627339
1998-10-29,0.0142415725,0.014642044
1998-10-30,0.014289699,0.014657121
1998-10-31,0.014345343,0.014672518
1998-11-01,0.014369796,0.014688228
1998-11-02,0.014421177,0.014704241
1998-11-03,0.014449559,0.014720549
1998-11-04,0.014466064,0.014737143
1998-11-05,0.014511808,0.014754013
1998-11-06,0.014629932,0.0147711495
1998-11-07,0.014737711,0.014788542
1998-11-08,0.014840751,0.014806355
1998-11-09,0.01493466,0.01482443
1998-11-10,0.014953342,0.014842727
1998-11-11,0.014926583,0.014861238
1998-11-12,0.014894028,0.01487995
1998-11-13,0.014868582,0.014898852
1998-11-14,0.014848417,0.014917933
1998-11-15,0.014907622,0.014937181
1998-11-16,0.014925775,0.014956584
1998-11-17,0.014840398,0.014976132
1998-11-18,0.014848792,0.014996127
1998-11-19,0.014914489,0.01501626
1998-11-20,0.014951414,0.015036504
1998-11-21,0.014968018,0.01505685
1998-11-22,0.01493666,0.0150772855
1998-11-23,0.014945827,0.015097803
1998-11-24,0.014963632,0.01511839
1998-11-25,0.014882422,0.015139039
