fecha,anomalia_temperatura_mar_relativ,anomalia_temperatura_tierra_relativ
1903-03-01,-0.1420066993464052,0.06748366013071899
1903-04-01,-0.26663669934640516,0.06848366013071899
1903-05-01,-0.22512669934640522,0.09448366013071902
1903-06-01,-0.3293966993464052,0.11048366013071903
1903-07-01,-0.2972966993464052,0.04648366013071903
1903-08-01,-0.4489266993464052,-0.050516339869281
1903-09-01,-0.3590166993464052,-0.08751633986928103
1903-10-01,-0.45445669934640515,-0.10151633986928094
1903-11-01,-0.4210266993464052,-0.09751633986928093
1903-12-01,-0.3512766993464052,-0.08951633986928104
1904-01-01,-0.40180669934640517,-0.10551633986928094
1904-02-01,-0.4162966993464052,-0.10351633986928094
1904-03-01,-0.39166669934640524,-0.11151633986928094
1904-04-01,-0.30598669934640516,-0.11551633986928095
1904-05-01,-0.34241669934640523,-0.06351633986928101
1904-06-01,-0.32818669934640515,-0.028516339869280982
1904-07-01,-0.30950669934640523,0.020483660130719006
1904-08-01,-0.2993666993464052,-0.009516339869280965
1904-09-01,-0.2497466993464052,0.0054836601307189925
1904-10-01,-0.30559669934640515,0.011483660130718998
1904-11-01,-0.2894666993464052,0.02448366013071901
1904-12-01,-0.22952669934640518,0.03748366013071902
1905-01-01,-0.2178966993464052,0.06248366013071904
1905-02-01,-0.2449666993464052,0.074483660130719
1905-03-01,-0.2145566993464052,0.10648366013071903
1905-04-01,-0.2527466993464052,0.12448366013071904
1905-05-01,-0.11831669934640521,0.12048366013071904
1905-06-01,-0.13183669934640518,0.12348366013071904
1905-07-01,-0.0420966993464052,0.10548366013071903
1905-08-01,-0.1028166993464052,0.138483660130719
1905-09-01,-0.18510669934640522,0.15648366013071902
1905-10-01,-0.1563266993464052,0.22948366013071902
1905-11-01,-0.1424566993464052,0.24948366013071901
1905-12-01,-0.05468669934640519,0.267483660130719
1906-01-01,0.0766333006535948,0.270483660130719
1906-02-01,0.0655533006535948,0.279483660130719
1906-03-01,0.024763300653594778,0.281483660130719
1906-04-01,-0.022426699346405177,0.30448366013071904
1906-05-01,-0.2505766993464052,0.253483660130719
1906-06-01,-0.13504669934640517,0.281483660130719
1906-07-01,-0.12772669934640518,0.261483660130719
1906-08-01,-0.1406866993464052,0.245483660130719
1906-09-01,-0.18012669934640518,0.22148366013071902
1906-10-01,-0.1884666993464052,0.139483660130719
1906-11-01,-0.18616669934640517,0.06848366013071899
1906-12-01,-0.19110669934640517,0.017483660130719003
1907-01-01,-0.11183669934640522,-0.012516339869280968
1907-02-01,-0.17577669934640522,-0.03951633986928099
1907-03-01,-0.10466669934640521,-0.045516339869281
1907-04-01,-0.13947669934640522,-0.047516339869281
1907-05-01,-0.17789669934640517,-0.07051633986928102
1907-06-01,-0.24278669934640523,-0.13051633986928096
1907-07-01,-0.17362669934640518,-0.09351633986928093
1907-08-01,-0.22213669934640518,-0.03451633986928099
1907-09-01,-0.1974166993464052,-0.07151633986928102
1907-10-01,-0.22338669934640515,-0.054516339869281005
1907-11-01,-0.23666669934640522,0.007483660130718994
1907-12-01,-0.25817669934640525,0.053483660130719035
1908-01-01,-0.2373566993464052,0.08748366013071901
1908-02-01,-0.21740669934640522,0.08948366013071901
1908-03-01,-0.28261669934640515,0.11248366013071903
1908-04-01,-0.29469669934640524,0.080483660130719
1908-05-01,-0.2497466993464052,0.079483660130719
1908-06-01,-0.2826066993464052,0.081483660130719
1908-07-01,-0.2725066993464052,0.004483660130718992
1908-08-01,-0.28954669934640515,-0.012516339869280968
1908-09-01,-0.3194666993464052,0.022483660130719008
1908-10-01,-0.3231966993464052,0.00048366013071904357
1908-11-01,-0.32577669934640524,-0.041516339869280994
1908-12-01,-0.37068669934640525,-0.06751633986928102
1909-01-01,-0.2752166993464052,-0.07751633986928103
1909-02-01,-0.3023866993464052,-0.047516339869281
1909-03-01,-0.3741866993464052,-0.052516339869281004
1909-04-01,-0.27766669934640514,-0.02751633986928098
1909-05-01,-0.2730466993464052,0.054483660130719036
1909-06-01,-0.30364669934640515,0.070483660130719
1909-07-01,-0.3886966993464052,0.15748366013071902
1909-08-01,-0.1843666993464052,0.16848366013071903
1909-09-01,-0.2638766993464052,0.17248366013071903
1909-10-01,-0.32862669934640515,0.216483660130719
1909-11-01,-0.3702766993464052,0.246483660130719
1909-12-01,-0.33987669934640524,0.258483660130719
1910-01-01,-0.22606669934640516,0.274483660130719
1910-02-01,-0.3084366993464052,0.268483660130719
1910-03-01,-0.3076366993464052,0.254483660130719
1910-04-01,-0.2837766993464052,0.239483660130719
1910-05-01,-0.2868966993464052,0.16348366013071902
1910-06-01,-0.30488669934640517,0.11548366013071903
1910-07-01,-0.3545266993464052,0.05048366013071903
1910-08-01,-0.2888266993464052,0.020483660130719006
1910-09-01,-0.2838566993464052,-0.0005163398692809573
1910-10-01,-0.26063669934640515,-0.010516339869280966
1910-11-01,-0.3474466993464052,-0.02551633986928098
1910-12-01,-0.39888669934640525,-0.03351633986928099
1911-01-01,-0.25383669934640524,-0.050516339869281
1911-02-01,-0.4267566993464052,-0.06851633986928102
1911-03-01,-0.37643669934640517,-0.07851633986928103
1911-04-01,-0.4739866993464052,-0.05751633986928101
1911-05-01,-0.4077266993464052,-0.0075163398692809635
1911-06-01,-0.36228669934640517,0.054483660130719036
1911-07-01,-0.34757669934640517,0.11548366013071903
1911-08-01,-0.28893669934640515,0.17948366013071904
1911-09-01,-0.24550669934640518,0.17348366013071903
1911-10-01,-0.2139966993464052,0.192483660130719
1911-11-01,-0.1879266993464052,0.22848366013071902
1911-12-01,-0.09114669934640518,0.265483660130719
1912-01-01,-0.05150669934640517,0.239483660130719
1912-02-01,-0.1091566993464052,0.207483660130719
1912-03-01,0.026743300653594815,0.17348366013071903
1912-04-01,-0.06642669934640522,0.09848366013071902
1912-05-01,-0.1454566993464052,0.06448366013071904
1912-06-01,-0.1310866993464052,0.031483660130719016
1912-07-01,-0.1553766993464052,0.0034836601307190462
1912-08-01,-0.2589666993464052,-0.07051633986928102
1912-09-01,-0.2870166993464052,-0.055516339869281006
1912-10-01,-0.3111966993464052,-0.07451633986928102
1912-11-01,-0.2927066993464052,-0.11851633986928095
1912-12-01,-0.2725766993464052,-0.15751633986928099
1913-01-01,-0.25121669934640517,-0.12351633986928096
1913-02-01,-0.1473966993464052,-0.07251633986928102
1913-03-01,-0.24682669934640517,-0.02751633986928098
1913-04-01,-0.24067669934640518,0.031483660130719016
1913-05-01,-0.17061669934640522,0.073483660130719
1913-06-01,-0.24875669934640515,0.16348366013071902
1913-07-01,-0.24409669934640515,0.275483660130719
1913-08-01,-0.2326966993464052,0.350483660130719
1913-09-01,-0.19532669934640517,0.386483660130719
1913-10-01,-0.1662666993464052,0.391483660130719
1913-11-01,-0.1704766993464052,0.43848366013071904
1913-12-01,-0.1264166993464052,0.480483660130719
1914-01-01,-0.0957166993464052,0.49348366013071904
1914-02-01,-0.09097669934640518,0.49348366013071904
1914-03-01,-0.11650669934640517,0.508483660130719
1914-04-01,-0.1196466993464052,0.538483660130719
1914-05-01,-0.10929669934640518,0.518483660130719
1914-06-01,-0.11066669934640522,0.477483660130719
1914-07-01,-0.1278066993464052,0.387483660130719
1914-08-01,-0.046646699346405196,0.391483660130719
1914-09-01,-0.11289669934640517,0.406483660130719
1914-10-01,0.0888433006535948,0.458483660130719
1914-11-01,0.1356933006535948,0.472483660130719
1914-12-01,0.014473300653594812,0.454483660130719
1915-01-01,0.04306330065359479,0.461483660130719
1915-02-01,-0.05237669934640521,0.461483660130719
1915-03-01,0.1429333006535948,0.453483660130719
1915-04-01,0.0773533006535948,0.416483660130719
1915-05-01,0.07914330065359479,0.450483660130719
1915-06-01,0.0973033006535948,0.445483660130719
1915-07-01,0.0710833006535948,0.469483660130719
1915-08-01,0.1909433006535948,0.445483660130719
1915-09-01,0.0724333006535948,0.42048366013071903
1915-10-01,-0.009926699346405221,0.36748366013071904
1915-11-01,0.0345533006535948,0.32548366013071905
1915-12-01,-0.11128669934640523,0.292483660130719
1916-01-01,-0.1027166993464052,0.262483660130719
1916-02-01,0.009363300653594808,0.247483660130719
