"fecha","variable","valor"
1964-07-01,"cobre",854.95
1964-07-01,"indice_oro",2.87551714250604
1964-07-01,"indice_plata",9.00856963700968
1964-07-01,"indice_cobre",13.7985964957585
1964-08-01,"oro",35.1
1964-08-01,"plata",1.293
1964-08-01,"cobre",999.33
1964-08-01,"indice_oro",2.87551714250604
1964-08-01,"indice_plata",9.00856963700968
1964-08-01,"indice_cobre",16.1288396234942
1964-09-01,"oro",35.1
1964-09-01,"plata",1.293
1964-09-01,"cobre",1162.05
1964-09-01,"indice_oro",2.87551714250604
1964-09-01,"indice_plata",9.00856963700968
1964-09-01,"indice_cobre",18.7550839907552
1964-10-01,"oro",35.1
1964-10-01,"plata",1.293
1964-10-01,"cobre",1358.27
1964-10-01,"indice_oro",2.87551714250604
1964-10-01,"indice_plata",9.00856963700968
1964-10-01,"indice_cobre",21.9220067399192
1964-11-01,"oro",35.1
1964-11-01,"plata",1.293
1964-11-01,"cobre",1400.37
1964-11-01,"indice_oro",2.87551714250604
1964-11-01,"indice_plata",9.00856963700968
1964-11-01,"indice_cobre",22.6014861392658
1964-12-01,"oro",35.1
1964-12-01,"plata",1.293
1964-12-01,"cobre",1269.2
1964-12-01,"indice_oro",2.87551714250604
1964-12-01,"indice_plata",9.00856963700968
1964-12-01,"indice_cobre",20.484447830185
1965-01-01,"oro",35.12
1965-01-01,"plata",1.293
1965-01-01,"cobre",1000.68
1965-01-01,"indice_oro",2.87715561381231
1965-01-01,"indice_plata",9.00856963700968
1965-01-01,"indice_cobre",16.1506281553022
1965-02-01,"oro",35.12
1965-02-01,"plata",1.293
1965-02-01,"cobre",1179.91
1965-02-01,"indice_oro",2.87715561381231
1965-02-01,"indice_plata",9.00856963700968
1965-02-01,"indice_cobre",19.0433381967488
1965-03-01,"oro",35.12
1965-03-01,"plata",1.293
1965-03-01,"cobre",1237.23
1965-03-01,"indice_oro",2.87715561381231
1965-03-01,"indice_plata",9.00856963700968
1965-03-01,"indice_cobre",19.9684631176645
1965-04-01,"oro",35.12
1965-04-01,"plata",1.293
1965-04-01,"cobre",1348.34
1965-04-01,"indice_oro",2.87715561381231
1965-04-01,"indice_plata",9.00856963700968
1965-04-01,"indice_cobre",21.7617399837312
1965-05-01,"oro",35.12
1965-05-01,"plata",1.293
1965-05-01,"cobre",1378.55
1965-05-01,"indice_oro",2.87715561381231
1965-05-01,"indice_plata",9.00856963700968
1965-05-01,"indice_cobre",22.2493189066353
1965-06-01,"oro",35.12
1965-06-01,"plata",1.293
1965-06-01,"cobre",1308.88
1965-06-01,"indice_oro",2.87715561381231
1965-06-01,"indice_plata",9.00856963700968
1965-06-01,"indice_cobre",21.1248692688092
1965-07-01,"oro",35.12
1965-07-01,"plata",1.293
1965-07-01,"cobre",1134.06
1965-07-01,"indice_oro",2.87715561381231
1965-07-01,"indice_plata",9.00856963700968
1965-07-01,"indice_cobre",18.3033350979354
1965-08-01,"oro",35.12
1965-08-01,"plata",1.293
1965-08-01,"cobre",1209.9
1965-08-01,"indice_oro",2.87715561381231
1965-08-01,"indice_plata",9.00856963700968
1965-08-01,"indice_cobre",19.5273663959509
1965-09-01,"oro",35.12
1965-09-01,"plata",1.293
1965-09-01,"cobre",1327.84
1965-09-01,"indice_oro",2.87715561381231
1965-09-01,"indice_plata",9.00856963700968
1965-09-01,"indice_cobre",21.430877093313
1965-10-01,"oro",35.12
1965-10-01,"plata",1.293
1965-10-01,"cobre",1401.92
1965-10-01,"indice_oro",2.87715561381231
1965-10-01,"indice_plata",9.00856963700968
1965-10-01,"indice_cobre",22.6265026017121
1965-11-01,"oro",35.12
1965-11-01,"plata",1.293
1965-11-01,"cobre",1469.16
1965-11-01,"indice_oro",2.87715561381231
1965-11-01,"indice_plata",9.00856963700968
1965-11-01,"indice_cobre",23.7117328822838
1965-12-01,"oro",35.12
1965-12-01,"plata",1.293
1965-12-01,"cobre",1517.66
1965-12-01,"indice_oro",2.87715561381231
1965-12-01,"indice_plata",9.00856963700968
1965-12-01,"indice_cobre",24.4945060620537
1966-01-01,"oro",35.13
1966-01-01,"plata",1.293
1966-01-01,"cobre",1679.04
1966-01-01,"indice_oro",2.87797484946545
1966-01-01,"indice_plata",9.00856963700968
1966-01-01,"indice_cobre",27.0991232940387
1966-02-01,"oro",35.13
1966-02-01,"plata",1.293
1966-02-01,"cobre",1874.37
1966-02-01,"indice_oro",2.87797484946545
1966-02-01,"indice_plata",9.00856963700968
1966-02-01,"indice_cobre",30.2516817518625
1966-03-01,"oro",35.13
1966-03-01,"plata",1.293
1966-03-01,"cobre",1874.81
1966-03-01,"indice_oro",2.87797484946545
1966-03-01,"indice_plata",9.00856963700968
1966-03-01,"indice_cobre",30.2587831992666
1966-04-01,"oro",35.13
1966-04-01,"plata",1.293
1966-04-01,"cobre",1907.44
1966-04-01,"indice_oro",2.87797484946545
1966-04-01,"indice_plata",9.00856963700968
1966-04-01,"indice_cobre",30.7854200828933
1966-05-01,"oro",35.13
1966-05-01,"plata",1.293
1966-05-01,"cobre",1663.61
1966-05-01,"indice_oro",2.87797484946545
1966-05-01,"indice_plata",9.00856963700968
1966-05-01,"indice_cobre",26.8500884452995
1966-06-01,"oro",35.13
1966-06-01,"plata",1.293
1966-06-01,"cobre",1695.79
1966-06-01,"indice_oro",2.87797484946545
1966-06-01,"indice_plata",9.00856963700968
1966-06-01,"indice_cobre",27.3694624849901
1966-07-01,"oro",35.13
1966-07-01,"plata",1.293
1966-07-01,"cobre",1567.93
1966-07-01,"indice_oro",2.87797484946545
1966-07-01,"indice_plata",9.00856963700968
1966-07-01,"indice_cobre",25.305846427972
1966-08-01,"oro",35.13
1966-08-01,"plata",1.293
1966-08-01,"cobre",1195.34
1966-08-01,"indice_oro",2.87797484946545
1966-08-01,"indice_plata",9.00856963700968
1966-08-01,"indice_cobre",19.292373045488
1966-09-01,"oro",35.13
1966-09-01,"plata",1.293
1966-09-01,"cobre",1128.32
1966-09-01,"indice_oro",2.87797484946545
1966-09-01,"indice_plata",9.00856963700968
1966-09-01,"indice_cobre",18.2106934886183
1966-10-01,"oro",35.13
1966-10-01,"plata",1.293
1966-10-01,"cobre",1275.37
1966-10-01,"indice_oro",2.87797484946545
1966-10-01,"indice_plata",9.00856963700968
1966-10-01,"indice_cobre",20.5840294903743
1966-11-01,"oro",35.13
1966-11-01,"plata",1.293
1966-11-01,"cobre",1301.61
1966-11-01,"indice_oro",2.87797484946545
1966-11-01,"indice_plata",9.00856963700968
1966-11-01,"indice_cobre",21.0075339901096
1966-12-01,"oro",35.13
1966-12-01,"plata",1.293
1966-12-01,"cobre",1214.53
1966-12-01,"indice_oro",2.87797484946545
1966-12-01,"indice_plata",9.00856963700968
1966-12-01,"indice_cobre",19.6020929902258
1967-01-01,"oro",34.95
1967-01-01,"plata",1.293
1967-01-01,"cobre",1243.85
1967-01-01,"indice_oro",2.86322860770901
1967-01-01,"indice_plata",9.00856963700968
1967-01-01,"indice_cobre",20.0753076217898
1967-02-01,"oro",34.95
1967-02-01,"plata",1.293
1967-02-01,"cobre",1220.48
1967-02-01,"indice_oro",2.86322860770901
1967-02-01,"indice_plata",9.00856963700968
1967-02-01,"indice_cobre",19.6981239267131
1967-03-01,"oro",34.95
1967-03-01,"plata",1.293
1967-03-01,"cobre",1098.34
1967-03-01,"indice_oro",2.86322860770901
1967-03-01,"indice_plata",9.00856963700968
1967-03-01,"indice_cobre",17.7268266859482
1967-04-01,"oro",34.95
1967-04-01,"plata",1.293
1967-04-01,"cobre",994.72
1967-04-01,"indice_oro",2.86322860770901
1967-04-01,"indice_plata",9.00856963700968
1967-04-01,"indice_cobre",16.0544358222831
1967-05-01,"oro",34.95
1967-05-01,"plata",1.2959
1967-05-01,"cobre",1036.17
1967-05-01,"indice_oro",2.86322860770901
1967-05-01,"indice_plata",9.02877447223577
1967-05-01,"indice_cobre",16.7234244470555
1967-06-01,"oro",34.95
1967-06-01,"plata",1.301
1967-06-01,"cobre",1015.22
1967-06-01,"indice_oro",2.86322860770901
1967-06-01,"indice_plata",9.06430711349544
1967-06-01,"indice_cobre",16.3852987127013
1967-07-01,"oro",34.95
1967-07-01,"plata",1.5929
1967-07-01,"cobre",997.37
1967-07-01,"indice_oro",2.86322860770901
1967-07-01,"indice_plata",11.0980282867693
1967-07-01,"indice_cobre",16.0972059032396
1967-08-01,"oro",34.95
1967-08-01,"plata",1.7498
1967-08-01,"cobre",1044.55
1967-08-01,"indice_oro",2.86322860770901
1967-08-01,"indice_plata",12.1911795443461
1967-08-01,"indice_cobre",16.8586747407972
1967-09-01,"oro",34.95
1967-09-01,"plata",1.6795
1967-09-01,"cobre",1060.2
1967-09-01,"indice_oro",2.86322860770901
1967-09-01,"indice_plata",11.7013864697276
1967-09-01,"indice_cobre",17.1112603132384
1967-10-01,"oro",34.95
1967-10-01,"plata",1.7859
1967-10-01,"cobre",1138.47
1967-10-01,"indice_oro",2.86322860770901
1967-10-01,"indice_plata",12.4426949069881
1967-10-01,"indice_cobre",18.3745109685083
1967-11-01,"oro",34.95
1967-11-01,"plata",1.9532
1967-11-01,"cobre",1443.81
1967-11-01,"indice_oro",2.86322860770901
1967-11-01,"indice_plata",13.6083048839964
1967-11-01,"indice_cobre",23.3025926738886
1967-12-01,"oro",34.95
1967-12-01,"plata",2.06
1967-12-01,"cobre",1324.09
1967-12-01,"indice_oro",2.86322860770901
1967-12-01,"indice_plata",14.3524001950812
1967-12-01,"indice_cobre",21.3703533938463
1968-01-01,"oro",35.5
1968-01-01,"plata",1.9899
1968-01-01,"cobre",1408.75
1968-01-01,"indice_oro",2.90828656863147
1968-01-01,"indice_plata",13.8640005573748
1968-01-01,"indice_cobre",22.7367364330075
1968-02-01,"oro",36
1968-02-01,"plata",1.8547
1968-02-01,"cobre",1719.82
1968-02-01,"indice_oro",2.94924835128825
1968-02-01,"indice_plata",12.9220372047656
1968-02-01,"indice_cobre",27.757298351173
1968-03-01,"oro",37
1968-03-01,"plata",2.1805
1968-03-01,"cobre",1701.08
1968-03-01,"indice_oro",3.03117191660181
1968-03-01,"indice_plata",15.1919459346478
1968-03-01,"indice_cobre",27.4548412503712
1968-04-01,"oro",37.86
1968-04-01,"plata",2.2028
1968-04-01,"cobre",1255.09
1968-04-01,"indice_oro",3.10162618277147
1968-04-01,"indice_plata",15.3473141503518
1968-04-01,"indice_cobre",20.2567173236581
1968-05-01,"oro",40.7
1968-05-01,"plata",2.3768
1968-05-01,"cobre",1096.58
1968-05-01,"indice_oro",3.33428910826199
1968-05-01,"indice_plata",16.5596042639169
1968-05-01,"indice_cobre",17.6984208963318
1968-06-01,"oro",41.14
1968-06-01,"plata",2.4641
1968-06-01,"cobre",1136.7
1968-06-01,"indice_oro",3.37033547699996
1968-06-01,"indice_plata",17.1678394760677
1968-06-01,"indice_cobre",18.34594378236
1968-07-01,"oro",39.46
1968-07-01,"plata",2.3138
1968-07-01,"cobre",1054.25
1968-07-01,"indice_oro",3.23270388727317
1968-07-01,"indice_plata",16.1206716365917
1968-07-01,"indice_cobre",17.0152293767512
1968-08-01,"oro",39.19
1968-08-01,"plata",2.1946
1968-08-01,"cobre",1056.45
1968-08-01,"indice_oro",3.21058452463851
1968-08-01,"indice_plata",15.2901832369539
1968-08-01,"indice_cobre",17.0507366137716
1968-09-01,"oro",40.18
1968-09-01,"plata",2.2085
1968-09-01,"cobre",1110.03
1968-09-01,"indice_oro",3.29168885429894
1968-09-01,"indice_plata",15.3870271023479
1968-09-01,"indice_cobre",17.9154992317525
1968-10-01,"oro",39.21
1968-10-01,"plata",1.9728
1968-10-01,"cobre",1079.82
1968-10-01,"indice_oro",3.21222299594478
1968-10-01,"indice_plata",13.7448617013865
1968-10-01,"indice_cobre",17.4279203088484
1968-11-01,"oro",39.78
1968-11-01,"plata",2.0178
1968-11-01,"cobre",1099.88
1968-11-01,"indice_oro",3.25891942817351
1968-11-01,"indice_plata",14.0583850066188
1968-11-01,"indice_cobre",17.7516817518625
1968-12-01,"oro",41.08
1968-12-01,"plata",1.9593
1968-12-01,"cobre",1184.98
1968-12-01,"indice_oro",3.36542006308114
1968-12-01,"indice_plata",13.6508047098168
1968-12-01,"indice_cobre",19.1251662384279
1969-01-01,"oro",42.3
1969-01-01,"plata",1.9789
1969-01-01,"cobre",1255.53
1969-01-01,"indice_oro",3.46536681276369
1969-01-01,"indice_plata",13.7873615272069
1969-01-01,"indice_cobre",20.2638187710622
1969-02-01,"oro",42.6
1969-02-01,"plata",1.8397
1969-02-01,"cobre",1285.29
1969-02-01,"indice_oro",3.48994388235776
1969-02-01,"indice_plata",12.8175294363548
1969-02-01,"indice_cobre",20.7441348500303
1969-03-01,"oro",43.16
1969-03-01,"plata",1.8257
1969-03-01,"cobre",1278.46
1969-03-01,"indice_oro",3.53582107893335
1969-03-01,"indice_plata",12.7199888525047
1969-03-01,"indice_cobre",20.6339010187349
1969-04-01,"oro",43.31
1969-04-01,"plata",1.7781
1969-04-01,"cobre",1388.03
1969-04-01,"indice_oro",3.54810961373039
1969-04-01,"indice_plata",12.3883508674145
1969-04-01,"indice_cobre",22.4023228188873
1969-05-01,"oro",43.46
1969-05-01,"plata",1.761
1969-05-01,"cobre",1392.44
1969-05-01,"indice_oro",3.56039814852742
1969-05-01,"indice_plata",12.2692120114262
1969-05-01,"indice_cobre",22.4734986894602
1969-06-01,"oro",41.44
1969-06-01,"plata",1.6455
1969-06-01,"cobre",1483.04
1969-06-01,"indice_oro",3.39491254659403
1969-06-01,"indice_plata",11.4645021946631
1969-06-01,"indice_cobre",23.9357512685767
1969-07-01,"oro",41.76
1969-07-01,"plata",1.6183
1969-07-01,"cobre",1453.95
1969-07-01,"indice_oro",3.42112808749437
1969-07-01,"indice_plata",11.2749947746116
1969-07-01,"indice_cobre",23.4662487572467
1969-08-01,"oro",41.09
1969-08-01,"plata",1.6526
1969-08-01,"cobre",1606.73
1969-08-01,"indice_oro",3.36623929873428
1969-08-01,"indice_plata",11.5139692050442
1969-08-01,"indice_cobre",25.9320649717879
1969-09-01,"oro",40.87
1969-09-01,"plata",1.7855
1969-09-01,"cobre",1578.95
1969-09-01,"indice_oro",3.3482161143653
1969-09-01,"indice_plata",12.4399080331638
1969-09-01,"indice_cobre",25.4837054061382
1969-10-01,"oro",40.44
1969-10-01,"plata",1.8725
1969-10-01,"cobre",1554.48
1969-10-01,"indice_oro",3.31298898128046
1969-10-01,"indice_plata",13.0460530899464
1969-10-01,"indice_cobre",25.0887680925512
1969-11-01,"oro",37.4
1969-11-01,"plata",1.9231
1969-11-01,"cobre",1631.42
1969-11-01,"indice_oro",3.06394134272723
1969-11-01,"indice_plata",13.3985926287187
1969-11-01,"indice_cobre",26.3305530090769
1969-12-01,"oro",35.17
1969-12-01,"plata",1.8071
1969-12-01,"cobre",1699.76
1969-12-01,"indice_oro",2.88125179207799
1969-12-01,"indice_plata",12.5903992196753
1969-12-01,"indice_cobre",27.4335369081589
1970-01-01,"oro",34.94
1970-01-01,"plata",1.8765
1970-01-01,"cobre",1626.3
1970-01-01,"indice_oro",2.86240937205587
1970-01-01,"indice_plata",13.0739218281892
1970-01-01,"indice_cobre",26.2479179847383
1970-02-01,"oro",34.99
1970-02-01,"plata",1.8958
1970-02-01,"cobre",1657.2
1970-02-01,"indice_oro",2.86650555032155
1970-02-01,"indice_plata",13.2083884902111
1970-02-01,"indice_cobre",26.7466332683443
1970-03-01,"oro",35.09
1970-03-01,"plata",1.8885
1970-03-01,"cobre",1754
1970-03-01,"indice_oro",2.87469790685291
