"iso3","location_name_short_en","partner_code","partner_name_short_en","export_value_pca","export_value_pcb"
"NIC","Nicaragua","KHM","Cambodia",,"0.00364695723063393"
"NIC","Nicaragua","SAU","Saudi Arabia",,"0.0141262079356348"
"NIC","Nicaragua","RUS","Russian Federation",,"0.236040551766141"
"NIC","Nicaragua","PAN","Panama",,"0.699465987466795"
"NIC","Nicaragua","TTO","Trinidad and Tobago",,"0.00312516804229504"
"PNG","Papua New Guinea","CAN","Canada",,"0.0375600182691361"
"PNG","Papua New Guinea","ROU","Romania",,"0.00199590920336675"
"PNG","Papua New Guinea","FIN","Finland",,"0.0474272359652375"
"PNG","Papua New Guinea","SVK","Slovakia",,"0.00118634967771289"
"RWA","Rwanda","THA","Thailand",,"3.61375940828536"
"RWA","Rwanda","PAN","Panama",,"0"
"RWA","Rwanda","TUN","Tunisia",,"0.000139357998879456"
"RWA","Rwanda","TUR","Turkey",,"0.788666551875374"
"RWA","Rwanda","DZA","Algeria",,"0"
"RWA","Rwanda","GAB","Gabon",,"0.00105308451260884"
"STP","Sao Tome and Principe","SVK","Slovakia",,"0.0922101820367972"
"STP","Sao Tome and Principe","LKA","Sri Lanka",,"0"
"STP","Sao Tome and Principe","GAB","Gabon",,"0.120660151530202"
"STP","Sao Tome and Principe","EGY","Egypt",,"0"
"TZA","Tanzania","NIC","Nicaragua",,"0.000115948616197864"
"TZA","Tanzania","KGZ","Kyrgyzstan",,"0.00274943936952733"
"TZA","Tanzania","DNK","Denmark",,"0.0874358168320752"
"TZA","Tanzania","SSD","South Sudan",,"0.0452799251672537"
"TZA","Tanzania","KEN","Kenya",,"4.85312958559571"
"TZA","Tanzania","TKL","Tokelau",,"0.000177900931243259"
"TZA","Tanzania","DOM","Dominican Republic",,"0.0115413543601581"
"TZA","Tanzania","OMN","Oman",,"0.360821527969612"
"TZA","Tanzania","ARG","Argentina",,"0.00308366039144999"
"TZA","Tanzania","SDN","Sudan",,"0.0483660513603548"
"TZA","Tanzania","COM","Comoros",,"0.458555449975478"
"TZA","Tanzania","SWZ","Eswatini",,"0.016519615224636"
"TZA","Tanzania","BMU","Bermuda",,"0"
"TZA","Tanzania","NCL","New Caledonia",,"0.0688556892203928"
"TZA","Tanzania","LSO","Lesotho",,"0"
"COG","Congo","LTU","Lithuania",,"0.000292543259734469"
"COG","Congo","MMR","Myanmar",,"0.0129045405144425"
"COG","Congo","NOR","Norway",,"0.168208097201749"
"COG","Congo","MUS","Mauritius",,"0.00610282148999711"
"GEO","Georgia","BDI","Burundi",,"0.00686670119939033"
"GEO","Georgia","ALB","Albania",,"0.00800088166947895"
"GEO","Georgia","PER","Peru",,"0.241638529700847"
"GEO","Georgia","BFA","Burkina Faso",,"0.00649511417036944"
"GEO","Georgia","DNK","Denmark",,"0.0429575709907951"
"GEO","Georgia","BEL","Belgium",,"0.460277412676625"
"GEO","Georgia","HUN","Hungary",,"0.0397338399909141"
"GEO","Georgia","JOR","Jordan",,"0.0402344757911253"
"GEO","Georgia","SDN","Sudan",,"0.0124232182869017"
"GEO","Georgia","MDA","Moldova",,"0.186074131581116"
"GEO","Georgia","BIH","Bosnia and Herzegovina",,"0.000586559512595258"
"GEO","Georgia","BLZ","Belize",,"0.00407872434666725"
"GNQ","Equatorial Guinea","DEU","Germany",,"1.28323601569393"
"GNQ","Equatorial Guinea","KOR","South Korea",,"5.64160288080483"
"GNQ","Equatorial Guinea","IDN","Indonesia",,"1.32218117424662"
"GNQ","Equatorial Guinea","GHA","Ghana",,"0.0329848376302615"
"IRQ","Iraq","ETH","Ethiopia",,"0.00732883784697663"
"IRQ","Iraq","PAK","Pakistan",,"0.0764897237044613"
"IRQ","Iraq","SWZ","Eswatini",,"0"
"IRQ","Iraq","USA","United States of America",,"8.94442705942327"
"IRQ","Iraq","ALB","Albania",,"0.000460301935470398"
"IRQ","Iraq","DEU","Germany",,"1.14508705260517"
"IRQ","Iraq","HKG","Hong Kong",,"0.00239964006318038"
"JOR","Jordan","ZMB","Zambia",,"0.00482983688590484"
"JOR","Jordan","GAB","Gabon",,"0.0018518490486167"
"JOR","Jordan","NLD","Netherlands",,"0.709803620090861"
"JOR","Jordan","ARE","United Arab Emirates",,"4.45091944435613"
"JOR","Jordan","THA","Thailand",,"0.0987340316610401"
"JOR","Jordan","ZAF","South Africa",,"0.29633520853759"
"JOR","Jordan","EST","Estonia",,"0.00286585584419458"
"JOR","Jordan","SWE","Sweden",,"0.0598884519260377"
"MDA","Moldova","MLI","Mali",,"0.0156276144776162"
"MDA","Moldova","SWZ","Eswatini",,"0.0186352803874912"
"MDA","Moldova","BIH","Bosnia and Herzegovina",,"0.0711802487719705"
"MDA","Moldova","IRN","Iran",,"0.00139165846099281"
"MDA","Moldova","SWE","Sweden",,"0.0551306956319007"
"MDA","Moldova","AUT","Austria",,"1.39594473464844"
"MDA","Moldova","IRQ","Iraq",,"0.289073230954198"
"MDA","Moldova","ROU","Romania",,"25.0644192690354"
"MDA","Moldova","JOR","Jordan",,"0.052686057617734"
"MDA","Moldova","ZWE","Zimbabwe",,"0.0169483890644552"
"MDA","Moldova","MDG","Madagascar",,"0.00132800302553242"
"MDA","Moldova","TKM","Turkmenistan",,"0.0212439062354662"
"MDA","Moldova","AND","Andorra",,"0.00272093020315087"
"MDA","Moldova","RUS","Russian Federation",,"10.3662643390217"
"MDA","Moldova","PSE","Palestine",,"0.0106870150084048"
"MNE","Montenegro","ARE","United Arab Emirates",,"0.475334777989429"
"MNE","Montenegro","IDN","Indonesia",,"0.246706000526825"
"MNE","Montenegro","CHN","China",,"8.02221983118031"
"MNE","Montenegro","TUN","Tunisia",,"0.00387050408051115"
"MNE","Montenegro","BGD","Bangladesh",,"0.0345379074128635"
"MNE","Montenegro","LBY","Libya",,"0.294974390742522"
"MNE","Montenegro","LTU","Lithuania",,"0.557238246781014"
"MNE","Montenegro","BRB","Barbados",,"0.181369516796201"
"MNE","Montenegro","KHM","Cambodia",,"0"
"SMR","San Marino","BEL","Belgium",,"0.28963931135093"
"SMR","San Marino","POL","Poland",,"5.53020836146934"
"SMR","San Marino","IND","India",,"0.130983149314202"
"SMR","San Marino","FIN","Finland",,"0.410439946092447"
"TJK","Tajikistan","SGP","Singapore",,"0.000322088568559082"
"TJK","Tajikistan","GEO","Georgia",,"0.117044388868003"
"TJK","Tajikistan","NAM","Namibia",,"0"
"TJK","Tajikistan","IRQ","Iraq",,"0.059371788257869"
"TJK","Tajikistan","NZL","New Zealand",,"0.000364570661603736"
"TUN","Tunisia","AND","Andorra",,"0.00509914713496432"
"TUN","Tunisia","TZA","Tanzania",,"0.0111883697311822"
"TUN","Tunisia","KOR","South Korea",,"0.33464372194441"
"TUN","Tunisia","MOZ","Mozambique",,"0.00172337410107983"
"TUN","Tunisia","KHM","Cambodia",,"0.0010681508959386"
"TUN","Tunisia","BLZ","Belize",,"0"
"TUN","Tunisia","SAU","Saudi Arabia",,"0.317031072636288"
"TUN","Tunisia","LBY","Libya",,"3.15635857700227"
"TUN","Tunisia","AFG","Afghanistan",,"0.000631938670751712"
"TUN","Tunisia","ANS","Undeclared Countries",,"1.91096517059873"
"TUN","Tunisia","HKG","Hong Kong",,"0.0987554064153947"
"ZAF","South Africa","FLK","Falkland Islands",,"9.84975397014714e-05"
"ZAF","South Africa","AUS","Australia",,"0.774582026739606"
"ZAF","South Africa","CAF","Central African Republic",,"0.00164924374843286"
"ZAF","South Africa","BIH","Bosnia and Herzegovina",,"0.00512473141703081"
"ZAF","South Africa","MAR","Morocco",,"0.0683144798821029"
"ZAF","South Africa","LBN","Lebanon",,"0.00952361735243113"
"ZAF","South Africa","SHN","Saint Helena, Ascension and Tristan da Cunha",,"0.0101661894041072"
"ZAF","South Africa","SVN","Slovenia",,"0.101828109962887"
"ZAF","South Africa","ZMB","Zambia",,"2.03417076224585"
"ZAF","South Africa","ATG","Antigua and Barbuda",,"0.00297923288135825"
"ZAF","South Africa","TKL","Tokelau",,"0.000588660556248607"
"ZAF","South Africa","URY","Uruguay",,"0.0175781133557052"
"ZAF","South Africa","DZA","Algeria",,"0.0315915403998172"
"ZAF","South Africa","TJK","Tajikistan",,"9.5158049397694e-05"
"ZAF","South Africa","ISL","Iceland",,"0.00824361191775883"
"ZAF","South Africa","MDA","Moldova",,"0.000800588827836678"
"CAF","Central African Republic","PRY","Paraguay",,"0.056496858495062"
"COD","Congo (Democratic Republic of the)","MHL","Marshall Islands",,"0"
"CPV","Cabo Verde","VUT","Vanuatu",,"0"
"CPV","Cabo Verde","IRN","Iran",,"0"
"LKA","Sri Lanka","GAB","Gabon",,"0.000443169848688543"
"LKA","Sri Lanka","DMA","Dominica",,"0.00158368625418855"
"STP","Sao Tome and Principe","TTO","Trinidad and Tobago",,"0"
"STP","Sao Tome and Principe","NER","Niger",,"0"
"CHE","Switzerland","PAN","Panama",,"0.06532753216651"
"CHE","Switzerland","MLT","Malta",,"0.0226887237990753"
"CHE","Switzerland","MNE","Montenegro",,"0.00846883504543439"
"CHE","Switzerland","BES","Bonaire",,"0.000250140056400258"
"CHE","Switzerland","OMN","Oman",,"0.0800605389908419"
"CHE","Switzerland","CAN","Canada",,"1.24630595574145"
"CHE","Switzerland","GMB","Gambia",,"0.000807301363837777"
"CHE","Switzerland","AUS","Australia",,"0.791630430278053"
"CHE","Switzerland","KHM","Cambodia",,"0.0595421327656422"
"CHE","Switzerland","GRL","Greenland",,"1.54877986460427e-05"
"CHE","Switzerland","ARM","Armenia",,"0.0208366196728878"
"CHE","Switzerland","PAK","Pakistan",,"0.112974518453025"
"CHE","Switzerland","MHL","Marshall Islands",,"0.00437635770852298"
"CHE","Switzerland","USA","United States of America",,"16.0343002707806"
"CMR","Cameroon","RWA","Rwanda",,"0.881178261328556"
"CMR","Cameroon","NGA","Nigeria",,"0.213763632601584"
"CMR","Cameroon","RUS","Russian Federation",,"0.0613999013478394"
"CMR","Cameroon","MMR","Myanmar",,"0.00435878491437201"
"CMR","Cameroon","USA","United States of America",,"5.52571752939801"
"CYM","Cayman Islands","HND","Honduras",,"0.00463293016687846"
"CYM","Cayman Islands","SUR","Suriname",,"0.0038644621566342"
"CYM","Cayman Islands","JAM","Jamaica",,"0.12005717781065"
"CYM","Cayman Islands","NLD","Netherlands",,"66.6445702336565"
"FRO","Faroe Islands","KOR","South Korea",,"0.0307382950312496"
"FRO","Faroe Islands","ITA","Italy",,"0.031793173012417"
"FRO","Faroe Islands","USA","United States of America",,"10.6927081513831"
"FSM","Micronesia","IND","India",,"0"
"FSM","Micronesia","ARE","United Arab Emirates",,"0"
"FSM","Micronesia","ITA","Italy",,"0.0114382789511668"
"GAB","Gabon","GEO","Georgia",,"0.102626671411886"
"GAB","Gabon","GRC","Greece",,"0.425032012395283"
"GAB","Gabon","CHL","Chile",,"0.00585650935182723"
"GAB","Gabon","CHE","Switzerland",,"0.0584499859789975"
"GAB","Gabon","TWN","Taiwan",,"0.0605554940625725"
"MNP","Northern Mariana Islands","NLD","Netherlands",,"2.6738056298381"
"MNP","Northern Mariana Islands","TWN","Taiwan",,"5.19282251188851"
"MNP","Northern Mariana Islands","CHL","Chile",,"0"
"NAM","Namibia","IRL","Ireland",,"0.116924115928051"
"NAM","Namibia","QAT","Qatar",,"0.00281645878394234"
"NAM","Namibia","BWA","Botswana",,"8.08031005624691"
"NAM","Namibia","NGA","Nigeria",,"0.406583436026365"
"NAM","Namibia","NOR","Norway",,"0.517146500387933"
"NAM","Namibia","CZE","Czech Republic",,"0.0550859272312451"
"NAM","Namibia","CAN","Canada",,"1.00883131934038"
"NAM","Namibia","LTU","Lithuania",,"0.0028673116002891"
"NAM","Namibia","ESP","Spain",,"4.33890739575854"
"PRK","North Korea","SUR","Suriname",,"2.86303346461389"
"PRK","North Korea","MWI","Malawi",,"0.135200139807659"
"PRK","North Korea","LUX","Luxembourg",,"1.55190901737024"
"PRK","North Korea","BRB","Barbados",,"0.229024934921419"
"PRK","North Korea","AGO","Angola",,"1.61900608755581"
"PRK","North Korea","LAO","Laos",,"0.0704002021869165"
"URY","Uruguay","JOR","Jordan",,"0.0455472854903815"
"URY","Uruguay","NZL","New Zealand",,"0.0343012619213963"
"URY","Uruguay","CMR","Cameroon",,"0.0683806067899011"
"URY","Uruguay","COG","Congo",,"0.0734051982632049"
"URY","Uruguay","PAN","Panama",,"0.301266659519872"
"URY","Uruguay","CPV","Cabo Verde",,"0.00605434800773295"
"URY","Uruguay","CHL","Chile",,"1.36959518443809"
"URY","Uruguay","DNK","Denmark",,"0.184866215890703"
"AUS","Australia","PHL","Philippines","0.760230435575499",
"AUS","Australia","JPN","Japan","18.2142852755331",
"EGY","Egypt","ANS","Undeclared Countries","1.58674083643301",
"EGY","Egypt","BEN","Benin","0.0893056465986908",
"PAK","Pakistan","BHR","Bahrain","0.574222706543037",
"PAK","Pakistan","HUN","Hungary","0.178212333262855",
"PAK","Pakistan","BHS","Bahamas","0.230431875419475",
"PAK","Pakistan","PRT","Portugal","0.79840282723268",
"PAK","Pakistan","POL","Poland","1.153064061697",
"TTO","Trinidad and Tobago","HKG","Hong Kong","0",
"VUT","Vanuatu","IND","India","0",
"PHL","Philippines","LBN","Lebanon","0.0472873726939514",
"ANS","Undeclared Countries","MOZ","Mozambique","0.0183990604821894",
"KWT","Kuwait","NZL","New Zealand","1.16210454434895",
"MAR","Morocco","PYF","French Polynesia","0.0237453466658055",
"PYF","French Polynesia","BEL","Belgium","0",
"SAU","Saudi Arabia","TWN","Taiwan","0.163214274944605",
"BEN","Benin","DEU","Germany","8.83404572507463",
"BRB","Barbados","VEN","Venezuela","0.097206899110548",
"DNK","Denmark","TUR","Turkey","0.223615187419883",
"DNK","Denmark","AUS","Australia","0.344559777644029",
"DNK","Denmark","LBN","Lebanon","0.226272513899383",
"DNK","Denmark","SOM","Somalia","0.0075458372390028",
"ITA","Italy","VNM","Vietnam","0.120297827003737",
"ITA","Italy","USA","United States of America","9.05461825339032",
"ITA","Italy","SOM","Somalia","0.201941419951472",
"ITA","Italy","BHR","Bahrain","0.0304248753205224",
"ITA","Italy","GUY","Guyana","0.00805910797292591",
"ITA","Italy","ROU","Romania","0.705349367377835",
"ITA","Italy","HUN","Hungary","0.507733169745998",
"ITA","Italy","GHA","Ghana","0.217310135483303",
"ITA","Italy","BFA","Burkina Faso","0.00404223131297213",
"ITA","Italy","CRI","Costa Rica","0.0397752117099775",
"MLI","Mali","IRQ","Iraq","0",
"MOZ","Mozambique","DNK","Denmark","1.75650985494039",
"MOZ","Mozambique","CAN","Canada","0.338937167329836",
"NLD","Netherlands","POL","Poland","0.199769412576818",
"NLD","Netherlands","NOR","Norway","1.38806774337143",
"NLD","Netherlands","JOR","Jordan","0.0681288774455599",
"NLD","Netherlands","BFA","Burkina Faso","0.00807016244648926",
"SWE","Sweden","CRI","Costa Rica","0.0384029447206727",
"SWE","Sweden","TCD","Chad","0",
"SWE","Sweden","HUN","Hungary","0.254203963604701",
"SWE","Sweden","OMN","Oman","0.0115434734974079",
"SWE","Sweden","POL","Poland","0.50860251791542",
"SWE","Sweden","ANS","Undeclared Countries","5.77597009400267",
"YMD","Fmr Dem. Yemen","THA","Thailand","0",
"YMD","Fmr Dem. Yemen","YUG","Yugoslavia","0",
"YMD","Fmr Dem. Yemen","DEU","Germany","5.50845212765397",
"YMD","Fmr Dem. Yemen","LKA","Sri Lanka","1.80482231849095",
"ZWE","Zimbabwe","COD","Congo (Democratic Republic of the)","2.50028829700721",
"ZWE","Zimbabwe","MLT","Malta","0.0978351136706829",
"CAN","Canada","GNB","Guinea-Bissau","0.00292833530723543",
"CAN","Canada","SDN","Sudan","0.0025455521432473",
"CAN","Canada","MMR","Myanmar","0.0117142419485122",
"CAN","Canada","TUN","Tunisia","0.00948127262406414",
"CAN","Canada","PYF","French Polynesia","0.00580406046594526",
"CAN","Canada","OMN","Oman","0.000704142107866305",
"CAN","Canada","LBY","Libya","0.00784501198192617",
"CAN","Canada","GLP","Guadeloupe","0.0129323802494451",
"CAN","Canada","TCD","Chad","0",
"CAN","Canada","DEU","Germany","2.56697314404767",
"CAN","Canada","BRB","Barbados","0.076413415530717",
"CAN","Canada","HUN","Hungary","0.0311805448498271",
"COL","Colombia","GTM","Guatemala","0.0916863602678591",
"COL","Colombia","GLP","Guadeloupe","0.0344198284651362",
"COL","Colombia","GUF","French Guiana","0.0354605298772817",
"COL","Colombia","BEL","Belgium","1.86698355345456",
"DZA","Algeria","CSK","Czechoslovakia","0.0955685742655525",
"DZA","Algeria","ITA","Italy","2.95394320439495",
"DZA","Algeria","NGA","Nigeria","0.138152637859575",
"DZA","Algeria","YUG","Yugoslavia","0.300542154760745",
"DZA","Algeria","DOM","Dominican Republic","0",
"IRN","Iran","TWN","Taiwan","0.152623259130271",
"IRN","Iran","ISR","Israel","0.0568992582496779",
"IRN","Iran","GHA","Ghana","0.0069844148571016",
"IRN","Iran","RUS","Russian Federation","1.27225689733491",
"IRN","Iran","POL","Poland","0.403824415575089",
"IRN","Iran","FRA","France","5.37427248961808",
"KOR","South Korea","VNM","Vietnam","7.28563998088974",
"KOR","South Korea","ZAF","South Africa","0.122101396077281",
"KOR","South Korea","AUT","Austria","0.432951946733795",
"KOR","South Korea","IRN","Iran","0.377785443986736",
"LBY","Libya","EGY","Egypt","0.480783818984915",
"LBY","Libya","SWE","Sweden","0.0225495132134044",
"LBY","Libya","TWN","Taiwan","0",
"LBY","Libya","TUR","Turkey","0.135405962350982",
"PAN","Panama","ZAF","South Africa","0",
"PAN","Panama","YUG","Yugoslavia","0.118495452728091",
"SEN","Senegal","ESP","Spain","0.289128544787254",
"SEN","Senegal","GBR","United Kingdom","1.52868233423877",
"SEN","Senegal","KEN","Kenya","0",
"SEN","Senegal","VEN","Venezuela","0",
"SEN","Senegal","MRT","Mauritania","0.513945989827742",
"SEN","Senegal","TZA","Tanzania","0.0787687018691627",
"SEN","Senegal","SLE","Sierra Leone","0.134724647659267",
"SEN","Senegal","TGO","Togo","0.319839740605561",
"WSM","Samoa","CAN","Canada","0",
"AND","Andorra","MDA","Moldova",,"0.0717033537600545"
"AND","Andorra","IDN","Indonesia",,"0.0326500914861116"
"AND","Andorra","ZAF","South Africa",,"0.538384943055019"
"AND","Andorra","IND","India",,"0.00604860374151563"
"AND","Andorra","NLD","Netherlands",,"3.00666072960332"
"AND","Andorra","BIH","Bosnia and Herzegovina",,"0.00286727615509994"
"AND","Andorra","MAC","Macao",,"0.0179720086461833"
"AND","Andorra","SRB","Serbia",,"0.13103555135568"
"AND","Andorra","TUR","Turkey",,"0.0259060678113532"
"AND","Andorra","AUT","Austria",,"0.591218289206552"
"AND","Andorra","NAM","Namibia",,"0.0481979726322145"
"ARE","United Arab Emirates","GIB","Gibraltar",,"0.001723617301946"
"ARE","United Arab Emirates","MHL","Marshall Islands",,"0.000138998094961417"
"ARE","United Arab Emirates","BEL","Belgium",,"0.780654174334167"
"ARE","United Arab Emirates","PRY","Paraguay",,"0.0133766291733839"
"ARE","United Arab Emirates","NGA","Nigeria",,"0.253579063971936"
"ARE","United Arab Emirates","CYM","Cayman Islands",,"8.66472208067398e-05"
"ARE","United Arab Emirates","SVK","Slovakia",,"0.00448225802530747"
"ARE","United Arab Emirates","MYS","Malaysia",,"0.68472216378702"
"ARE","United Arab Emirates","SLB","Solomon Islands",,"0.000193724690461301"
"ARE","United Arab Emirates","SYC","Seychelles",,"0.0628572603835588"
"ARE","United Arab Emirates","BTN","Bhutan",,"0.00308761829811077"
"ARE","United Arab Emirates","ALB","Albania",,"0.00443572742331848"
"ARE","United Arab Emirates","SYR","Syrian Arab Republic",,"0.234792221494594"
"ARE","United Arab Emirates","LVA","Latvia",,"0.00809833355741321"
"ARG","Argentina","SDN","Sudan",,"0.0115096780007292"
"ARG","Argentina","MAC","Macao",,"0.00555108396299607"
"ARG","Argentina","MLI","Mali",,"0.0125999370738663"
"ARG","Argentina","GEO","Georgia",,"0.0141418046429373"
"ARG","Argentina","JPN","Japan",,"0.876878884513685"
"ARG","Argentina","MNE","Montenegro",,"0.00341407092716985"
"ARG","Argentina","HUN","Hungary",,"0.0183907616986686"
"ARG","Argentina","CHL","Chile",,"5.09936085592238"
"ATA","Antarctica","ESP","Spain",,"8.13566946455587"
"ATF","French Southern and Antarctic Lands","CHL","Chile",,"1.99663213651738"
"ATF","French Southern and Antarctic Lands","ESP","Spain",,"1.19972208803931"
"ATF","French Southern and Antarctic Lands","SWE","Sweden",,"0.457129142357758"
"ATF","French Southern and Antarctic Lands","FIN","Finland",,"0"
"BGR","Bulgaria","FLK","Falkland Islands",,"0"
"BGR","Bulgaria","MDV","Maldives",,"0.00111537873335566"
"BGR","Bulgaria","BIH","Bosnia and Herzegovina",,"0.245267850817627"
"BGR","Bulgaria","SOM","Somalia",,"0.000401800485032823"
"BGR","Bulgaria","TLS","Timor-Leste",,"5.26053696627316e-05"
"BGR","Bulgaria","HND","Honduras",,"0.00438063684595647"
"BGR","Bulgaria","ARM","Armenia",,"0.101317672121022"
"BGR","Bulgaria","GHA","Ghana",,"0.0213926864544378"
"BGR","Bulgaria","MEX","Mexico",,"0.256786602650657"
"BGR","Bulgaria","VNM","Vietnam",,"0.167096727063856"
"BGR","Bulgaria","AUT","Austria",,"1.84478335395119"
"BGR","Bulgaria","PSE","Palestine",,"0.00461146230155763"
"BGR","Bulgaria","ALB","Albania",,"0.284468396220564"
"BGR","Bulgaria","SEN","Senegal",,"0.00758900977375847"
"BGR","Bulgaria","MKD","North Macedonia",,"1.45607247021033"
"HKG","Hong Kong","CHE","Switzerland",,"3.20519358682922"
"HKG","Hong Kong","NPL","Nepal",,"0.0538360380485101"
"HKG","Hong Kong","ASM","American Samoa",,"0.000265139772243907"
"HKG","Hong Kong","CRI","Costa Rica",,"0.0751572378312859"
"HKG","Hong Kong","SVK","Slovakia",,"0.0585338145088874"
"HKG","Hong Kong","MOZ","Mozambique",,"0.0163567300844752"
"HKG","Hong Kong","MUS","Mauritius",,"0.0152187345482439"
"JPN","Japan","HND","Honduras",,"0.0138124939734945"
"JPN","Japan","NIC","Nicaragua",,"0.0097867037482746"
"JPN","Japan","SVN","Slovenia",,"0.025155904389795"
"JPN","Japan","BDI","Burundi",,"0.00170127263445135"
"JPN","Japan","SRB","Serbia",,"0.00635432388350043"
"JPN","Japan","ASM","American Samoa",,"0.000389818576952483"
"JPN","Japan","NGA","Nigeria",,"0.0502196803096795"
"JPN","Japan","SLB","Solomon Islands",,"0.00198595255148783"
"JPN","Japan","LAO","Laos",,"0.017305516669221"
"JPN","Japan","AZE","Azerbaijan",,"0.0115556442054154"
"JPN","Japan","SWZ","Eswatini",,"0.00211023498242589"
"JPN","Japan","OMN","Oman",,"0.228266566527866"
"JPN","Japan","BWA","Botswana",,"0.00414127582937611"
"JPN","Japan","CUB","Cuba",,"0.00391031099276817"
"MWI","Malawi","DZA","Algeria",,"0.127675734455818"
"MWI","Malawi","ANS","Undeclared Countries",,"0"
"MWI","Malawi","COD","Congo (Democratic Republic of the)",,"0.195253983315354"
"MWI","Malawi","QAT","Qatar",,"0.0155025239507437"
"MWI","Malawi","UGA","Uganda",,"0.211946954777844"
"MWI","Malawi","MOZ","Mozambique",,"2.02839498048307"
"MWI","Malawi","KWT","Kuwait",,"0.00241091735098107"
"MWI","Malawi","BRB","Barbados",,"0.00161184352933142"
"MWI","Malawi","COL","Colombia",,"0.0217951099628428"
"PRT","Portugal","GRC","Greece",,"0.28083278937523"
"PRT","Portugal","FRO","Faroe Islands",,"0.0027727706675882"
"PRT","Portugal","SMR","San Marino",,"0.00187438737668465"
"PRT","Portugal","TGO","Togo",,"0.0148649445308225"
"PRT","Portugal","HKG","Hong Kong",,"0.228419110061541"
"PRT","Portugal","SYC","Seychelles",,"0.00534550414869398"
"PRT","Portugal","KOR","South Korea",,"0.335414585776521"
"PRT","Portugal","CAN","Canada",,"0.675915048230422"
"PRT","Portugal","MNG","Mongolia",,"0.00179880251216429"
"PRT","Portugal","ASM","American Samoa",,"0"
"PRT","Portugal","DNK","Denmark",,"0.704229761235382"
"PRT","Portugal","CMR","Cameroon",,"0.0564939145704568"
"PRT","Portugal","HND","Honduras",,"0.0111381546609042"
"PRT","Portugal","LTU","Lithuania",,"0.141258838872895"
"PRT","Portugal","ITA","Italy",,"3.91785222050433"
"SLV","El Salvador","BEL","Belgium",,"0.132639635424183"
"SLV","El Salvador","SEN","Senegal",,"0.000125309562540017"
"SLV","El Salvador","HND","Honduras",,"10.9232465483102"
"SLV","El Salvador","GMB","Gambia",,"0.00093977394847694"
"SLV","El Salvador","ZAF","South Africa",,"0.0552708122669729"
"SLV","El Salvador","CHN","China",,"2.1539866646925"
"SLV","El Salvador","LUX","Luxembourg",,"0.0015973709563914"
"AUT","Austria","DJI","Djibouti",,"0.00165689050748238"
"AUT","Austria","BOL","Bolivia",,"0.0327418688633533"
"AUT","Austria","HND","Honduras",,"0.00579839857957376"
"AUT","Austria","MUS","Mauritius",,"0.00661798216423935"
"AUT","Austria","MAR","Morocco",,"0.109343720825335"
"AUT","Austria","NZL","New Zealand",,"0.109873101292623"
"AUT","Austria","DNK","Denmark",,"0.518223340072794"
"AUT","Austria","ARM","Armenia",,"0.0139644364512046"
"AUT","Austria","TWN","Taiwan",,"0.39712925386535"
"AUT","Austria","VEN","Venezuela",,"0.00576469528391076"
"AZE","Azerbaijan","MNE","Montenegro",,"0.000517664514932847"
"AZE","Azerbaijan","PRK","North Korea",,"0"
"AZE","Azerbaijan","KGZ","Kyrgyzstan",,"0.0147908487530925"
"AZE","Azerbaijan","MAR","Morocco",,"0.000250495038127316"
"AZE","Azerbaijan","ROU","Romania",,"1.25546922259637"
"AZE","Azerbaijan","MRT","Mauritania",,"0.000538750494658401"
"AZE","Azerbaijan","ITA","Italy",,"33.3661518645155"
"AZE","Azerbaijan","ERI","Eritrea",,"0"
"AZE","Azerbaijan","ETH","Ethiopia",,"0.000131859447814395"
"AZE","Azerbaijan","GHA","Ghana",,"0.000521197171148974"
"AZE","Azerbaijan","CHN","China",,"2.85606200945835"
"BLM","Saint Barthélemy","NLD","Netherlands",,"0.992146728147578"
"BLM","Saint Barthélemy","LUX","Luxembourg",,"2.16665165257713"
"BLM","Saint Barthélemy","ESP","Spain",,"5.02930328092236"
"BLR","Belarus","CAN","Canada",,"0.0897633513372663"
"BLR","Belarus","UGA","Uganda",,"0.0102645555190227"
"BLR","Belarus","SLE","Sierra Leone",,"0.00205653823770318"
"BLR","Belarus","SVN","Slovenia",,"0.0509210869961018"
"BLR","Belarus","DMA","Dominica",,"0"
"BLR","Belarus","BOL","Bolivia",,"0.0156150673389517"
"BLR","Belarus","EST","Estonia",,"0.824915538577868"
"BLR","Belarus","IRN","Iran",,"0.0730906489423231"
"BLR","Belarus","PER","Peru",,"0.0185507025031861"
"BMU","Bermuda","ISL","Iceland",,"0.0012290813587171"
"BMU","Bermuda","PAK","Pakistan",,"13.667318002998"
"BMU","Bermuda","VCT","Saint Vincent and the Grenadines",,"0"
"BMU","Bermuda","GRC","Greece",,"0.372950820046486"
"BMU","Bermuda","CMR","Cameroon",,"0.0296109904803938"
"BMU","Bermuda","ATG","Antigua and Barbuda",,"0.0220888600206046"
"BMU","Bermuda","CYP","Cyprus",,"0.44139161245438"
"CHN","China","LAO","Laos",,"0.0586315610600198"
"CHN","China","SLV","El Salvador",,"0.0422062081925117"
"CHN","China","GNQ","Equatorial Guinea",,"0.0051913453470598"
"CHN","China","NAM","Namibia",,"0.0112458183360749"
"CHN","China","GUY","Guyana",,"0.00955751737643658"
"CHN","China","NZL","New Zealand",,"0.259902678398959"
"CHN","China","ETH","Ethiopia",,"0.102854497286098"
"CHN","China","CYP","Cyprus",,"0.0251904338739399"
