iso3,anio,intensidad_id_ocde,empleo,share
ESP,2007,Baja intensidad de I+D,18611.2999189496,.87901098
ESP,2007,Media y alta intensidad de I+D,2561.69998550415,.12098899
ESP,2008,Baja intensidad de I+D,18613.00007897615,.87813324
ESP,2008,Media y alta intensidad de I+D,2583.100002288818,.12186676
ESP,2009,Baja intensidad de I+D,17466.50010663271,.87981361
ESP,2009,Media y alta intensidad de I+D,2385.999977111816,.12018637
ESP,2010,Baja intensidad de I+D,17193.7001709044,.8814615
ESP,2010,Media y alta intensidad de I+D,2312.200016021729,.11853849
ESP,2011,Baja intensidad de I+D,16777.40016394854,.88252407
ESP,2011,Media y alta intensidad de I+D,2233.299987792969,.11747595
ESP,2012,Baja intensidad de I+D,16128.10000497103,.88382351
ESP,2012,Media y alta intensidad de I+D,2119.999977111816,.11617648
ESP,2013,Baja intensidad de I+D,15756.89984732866,.8850798
ESP,2013,Media y alta intensidad de I+D,2045.89999961853,.11492012
ESP,2014,Baja intensidad de I+D,15918.8999030143,.88498813
ESP,2014,Media y alta intensidad de I+D,2068.799991607666,.11501193
ESP,2015,Baja intensidad de I+D,16349.50001364946,.8841964
ESP,2015,Media y alta intensidad de I+D,2141.299983978271,.11580353
ESP,2016,Baja intensidad de I+D,16660.7001631856,.88219535
ESP,2016,Media y alta intensidad de I+D,2224.799999237061,.11780466
ESP,2017,Baja intensidad de I+D,17071.50000852346,.88078696
ESP,2017,Media y alta intensidad de I+D,2310.599979400635,.11921309
ESP,2018,Baja intensidad de I+D,17420.49972438812,.87941903
ESP,2018,Media y alta intensidad de I+D,2388.600027084351,.12058095
ESP,2019,Baja intensidad de I+D,17844.89990997314,.87766701
ESP,2019,Media y alta intensidad de I+D,2487.300031661987,.12233306
ESP,2020,Baja intensidad de I+D,16998.59999084473,.87254643
ESP,2020,Media y alta intensidad de I+D,2482.999973297119,.1274536
EST,1995,Baja intensidad de I+D,568.2999985590577,.88368839
EST,1995,Media y alta intensidad de I+D,74.79999950528145,.11631162
EST,1996,Baja intensidad de I+D,551.9000004902482,.88473874
EST,1996,Media y alta intensidad de I+D,71.90000075101852,.11526131
EST,1997,Baja intensidad de I+D,548.5999993756413,.89130789
EST,1997,Media y alta intensidad de I+D,66.90000042319298,.10869212
EST,1998,Baja intensidad de I+D,539.5000018998981,.89543569
EST,1998,Media y alta intensidad de I+D,62.99999958276749,.10456432
EST,1999,Baja intensidad de I+D,526.3999951258302,.8908444
EST,1999,Media y alta intensidad de I+D,64.49999994039536,.10915552
EST,2000,Baja intensidad de I+D,520.8999981656671,.89088422
EST,2000,Media y alta intensidad de I+D,63.79999887943268,.10911578
EST,2001,Baja intensidad de I+D,525.5000000596046,.89507753
EST,2001,Media y alta intensidad de I+D,61.60000084340572,.1049225
EST,2002,Baja intensidad de I+D,531.5000012516975,.89644116
EST,2002,Media y alta intensidad de I+D,61.39999978244305,.10355877
EST,2003,Baja intensidad de I+D,533.5999967455864,.895302
EST,2003,Media y alta intensidad de I+D,62.40000003576279,.10469799
EST,2004,Baja intensidad de I+D,537.3999960422516,.89002985
EST,2004,Media y alta intensidad de I+D,66.40000039339066,.10997019
EST,2005,Baja intensidad de I+D,549.000004440546,.88921279
EST,2005,Media y alta intensidad de I+D,68.39999966323376,.11078717
EST,2006,Baja intensidad de I+D,561.200005620718,.88727272
EST,2006,Media y alta intensidad de I+D,71.30000093579292,.11272728
EST,2007,Baja intensidad de I+D,566.1999973654747,.88083386
EST,2007,Media y alta intensidad de I+D,76.59999900311232,.11916615
EST,2008,Baja intensidad de I+D,542.6999977007508,.87461722
EST,2008,Media y alta intensidad de I+D,77.79999976605177,.12538275
EST,2009,Baja intensidad de I+D,510.3999984264374,.86699504
EST,2009,Media y alta intensidad de I+D,78.30000006407499,.13300492
EST,2010,Baja intensidad de I+D,490.000007212162,.86055493
EST,2010,Media y alta intensidad de I+D,79.40000062435865,.13944502
EST,2011,Baja intensidad de I+D,494.7000041604042,.86049747
EST,2011,Media y alta intensidad de I+D,80.19999998062849,.13950251
EST,2012,Baja intensidad de I+D,509.7999987900257,.85984141
EST,2012,Media y alta intensidad de I+D,83.09999978542328,.14015853
EST,2013,Baja intensidad de I+D,518.3000002503395,.86383331
EST,2013,Media y alta intensidad de I+D,81.70000046491623,.13616666
EST,2014,Baja intensidad de I+D,525.5999969542027,.86192197
EST,2014,Media y alta intensidad de I+D,84.20000118017197,.13807806
EST,2015,Baja intensidad de I+D,529.6999989151955,.8576749
EST,2015,Media y alta intensidad de I+D,87.8999996483326,.14232513
EST,2016,Baja intensidad de I+D,535.2000022307038,.85019857
EST,2016,Media y alta intensidad de I+D,94.30000156164169,.14980143
EST,2017,Baja intensidad de I+D,538.0000047683716,.84339237
EST,2017,Media y alta intensidad de I+D,99.89999875426292,.15660761
EST,2018,Baja intensidad de I+D,544.7000008001924,.8387742
EST,2018,Media y alta intensidad de I+D,104.7000001221895,.16122574
EST,2019,Baja intensidad de I+D,543.2999972701073,.83946228
EST,2019,Media y alta intensidad de I+D,103.9000013023615,.1605377
EST,2020,Baja intensidad de I+D,539.199999846518,.83622831
EST,2020,Media y alta intensidad de I+D,105.600000962615,.16377172
EU13,1995,Baja intensidad de I+D,40923.20017433167,.86968499
EU13,1995,Media y alta intensidad de I+D,6132.000061035156,.13031504
EU13,1996,Baja intensidad de I+D,40813.69957542419,.86847085
EU13,1996,Media y alta intensidad de I+D,6181.19995880127,.13152917
EU13,1997,Baja intensidad de I+D,40976.39945983887,.86811644
EU13,1997,Media y alta intensidad de I+D,6225.100059509277,.13188352
EU13,1998,Baja intensidad de I+D,40782.10011291504,.86937636
EU13,1998,Media y alta intensidad de I+D,6127.499954223633,.13062358
EU13,1999,Baja intensidad de I+D,40084.70005226135,.87137431
EU13,1999,Media y alta intensidad de I+D,5917.000030517578,.12862569
EU13,2000,Baja intensidad de I+D,39474.49960708618,.87023187
EU13,2000,Media y alta intensidad de I+D,5886.400001525879,.12976815
EU13,2001,Baja intensidad de I+D,39020.90005493164,.86955816
EU13,2001,Media y alta intensidad de I+D,5853.5,.13044186
EU13,2002,Baja intensidad de I+D,37660.80033874512,.86584514
EU13,2002,Media y alta intensidad de I+D,5835.200019836426,.13415487
EU13,2003,Baja intensidad de I+D,37725.69965744019,.8657608
EU13,2003,Media y alta intensidad de I+D,5849.499969482422,.1342392
EU13,2004,Baja intensidad de I+D,37529.99987411499,.86479038
EU13,2004,Media y alta intensidad de I+D,5867.79997253418,.13520962
EU13,2005,Baja intensidad de I+D,37925.79968643188,.86365378
EU13,2005,Media y alta intensidad de I+D,5987.399993896484,.13634625
EU13,2006,Baja intensidad de I+D,38717.39978027344,.86128044
EU13,2006,Media y alta intensidad de I+D,6235.899955749512,.13871951
EU13,2007,Baja intensidad de I+D,39555.00004959106,.85699242
EU13,2007,Media y alta intensidad de I+D,6600.599960327148,.14300756
EU13,2008,Baja intensidad de I+D,40018.7998752594,.85464054
EU13,2008,Media y alta intensidad de I+D,6806.500053405762,.14535946
EU13,2009,Baja intensidad de I+D,39426.70009613037,.8582384
EU13,2009,Media y alta intensidad de I+D,6512.400039672852,.14176159
EU13,2010,Baja intensidad de I+D,38470.79982948303,.85989207
EU13,2010,Media y alta intensidad de I+D,6268.300025939941,.14010787
EU13,2011,Baja intensidad de I+D,38078.80026626587,.85538238
EU13,2011,Media y alta intensidad de I+D,6437.900016784668,.14461765
EU13,2012,Baja intensidad de I+D,38065.39988136292,.85341924
EU13,2012,Media y alta intensidad de I+D,6537.999969482422,.14658076
EU13,2013,Baja intensidad de I+D,37829.09968185425,.84954607
EU13,2013,Media y alta intensidad de I+D,6699.500045776367,.15045387
EU13,2014,Baja intensidad de I+D,38236.00026512146,.84612203
EU13,2014,Media y alta intensidad de I+D,6953.700035095215,.15387799
EU13,2015,Baja intensidad de I+D,38444.0998210907,.84260851
EU13,2015,Media y alta intensidad de I+D,7181.000038146973,.15739143
EU13,2016,Baja intensidad de I+D,38467.10000419617,.83517736
EU13,2016,Media y alta intensidad de I+D,7591.499977111816,.16482264
EU13,2017,Baja intensidad de I+D,38917.19986534119,.83051527
EU13,2017,Media y alta intensidad de I+D,7941.899993896484,.16948469
EU13,2018,Baja intensidad de I+D,39170.99969482422,.82767928
EU13,2018,Media y alta intensidad de I+D,8155.29997253418,.17232068
EU13,2019,Baja intensidad de I+D,39367.90008735657,.82803267
EU13,2019,Media y alta intensidad de I+D,8175.999954223633,.17196739
EU13,2020,Baja intensidad de I+D,38935.10045623779,.82801533
EU13,2020,Media y alta intensidad de I+D,8087.100082397461,.17198473
EU15,1995,Baja intensidad de I+D,132724.3002853394,.84547246
EU15,1995,Media y alta intensidad de I+D,24258.10021972656,.15452752
EU15,1996,Baja intensidad de I+D,133507.6002693176,.84486717
EU15,1996,Media y alta intensidad de I+D,24514.39987182617,.15513283
EU15,1997,Baja intensidad de I+D,134838.3004608154,.84404081
EU15,1997,Media y alta intensidad de I+D,24914.99987792969,.15595922
EU15,1998,Baja intensidad de I+D,136973.3002052307,.84231699
EU15,1998,Media y alta intensidad de I+D,25641.60025024414,.15768297
EU15,1999,Baja intensidad de I+D,139534.1998786926,.84155959
EU15,1999,Media y alta intensidad de I+D,26270.09948730469,.1584404
EU15,2000,Baja intensidad de I+D,142328.5993709564,.83979338
EU15,2000,Media y alta intensidad de I+D,27151.89947509766,.16020663
EU15,2001,Baja intensidad de I+D,143865.901348114,.83873665
EU15,2001,Media y alta intensidad de I+D,27661.00030517578,.16126333
EU15,2002,Baja intensidad de I+D,145223.3016281128,.84053224
EU15,2002,Media y alta intensidad de I+D,27552.10046386719,.15946773
EU15,2003,Baja intensidad de I+D,146171.1012687683,.84233379
EU15,2003,Media y alta intensidad de I+D,27360.00024414063,.15766627
EU15,2004,Baja intensidad de I+D,147541.6016845703,.84361166
EU15,2004,Media y alta intensidad de I+D,27351.20034790039,.15638837
EU15,2005,Baja intensidad de I+D,149179.3005886078,.84450233
EU15,2005,Media y alta intensidad de I+D,27468.30035400391,.15549773
EU15,2006,Baja intensidad de I+D,151625.3006420135,.84479958
EU15,2006,Media y alta intensidad de I+D,27855.49975585938,.15520045
EU15,2007,Baja intensidad de I+D,154113.1988563538,.84429491
EU15,2007,Media y alta intensidad de I+D,28421.59994506836,.15570511
EU15,2008,Baja intensidad de I+D,155245.101726532,.84343046
EU15,2008,Media y alta intensidad de I+D,28818.79992675781,.15656954
EU15,2009,Baja intensidad de I+D,152934.099445343,.84539145
EU15,2009,Media y alta intensidad de I+D,27969.20034790039,.15460858
EU15,2010,Baja intensidad de I+D,152793.1991653442,.84712434
EU15,2010,Media y alta intensidad de I+D,27573.70034790039,.1528756
EU15,2011,Baja intensidad de I+D,152925.8992881775,.84583986
EU15,2011,Media y alta intensidad de I+D,27871.7995300293,.15416014
EU15,2012,Baja intensidad de I+D,152390.7014884949,.84401166
EU15,2012,Media y alta intensidad de I+D,28164.49948120117,.15598831
EU15,2013,Baja intensidad de I+D,151897.1005020142,.84281361
EU15,2013,Media y alta intensidad de I+D,28329.09967041016,.15718636
EU15,2014,Baja intensidad de I+D,153285.1001358032,.84197599
EU15,2014,Media y alta intensidad de I+D,28768.9001159668,.158024
EU15,2015,Baja intensidad de I+D,154847.2008056641,.84165692
EU15,2015,Media y alta intensidad de I+D,29131.79977416992,.15834308
EU15,2016,Baja intensidad de I+D,156937.999961853,.84109241
EU15,2016,Media y alta intensidad de I+D,29650.29995727539,.15890761
EU15,2017,Baja intensidad de I+D,159185.6998672485,.84076083
EU15,2017,Media y alta intensidad de I+D,30149.59982299805,.15923919
EU15,2018,Baja intensidad de I+D,161380.1002235413,.83944058
EU15,2018,Media y alta intensidad de I+D,30867.10046386719,.16055943
EU15,2019,Baja intensidad de I+D,163131.7991752625,.837874
EU15,2019,Media y alta intensidad de I+D,31565.50036621094,.16212603
EU15,2020,Baja intensidad de I+D,160378.9988059998,.8355571
EU15,2020,Media y alta intensidad de I+D,31563.60021972656,.16444291
EU27_2020,1995,Baja intensidad de I+D,151998.5994720459,.85285485
EU27_2020,1995,Media y alta intensidad de I+D,26224.69995117188,.14714518
EU27_2020,1996,Baja intensidad de I+D,152509.9987030029,.85219824
EU27_2020,1996,Media y alta intensidad de I+D,26450.70001220703,.14780173
EU27_2020,1997,Baja intensidad de I+D,153632.6004867554,.85147047
EU27_2020,1997,Media y alta intensidad de I+D,26799.49963378906,.14852956
EU27_2020,1998,Baja intensidad de I+D,155390.100189209,.8503772
EU27_2020,1998,Media y alta intensidad de I+D,27340.69961547852,.14962283
EU27_2020,1999,Baja intensidad de I+D,156883.9004974365,.84968096
EU27_2020,1999,Media y alta intensidad de I+D,27754.69995117188,.15031905
EU27_2020,2000,Baja intensidad de I+D,158787.0008735657,.84750772
EU27_2020,2000,Media y alta intensidad de I+D,28570.60021972656,.15249236
EU27_2020,2001,Baja intensidad de I+D,159629.0006027222,.84598589
EU27_2020,2001,Media y alta intensidad de I+D,29060.89978027344,.15401407
EU27_2020,2002,Baja intensidad de I+D,159287.6000747681,.84579879
EU27_2020,2002,Media y alta intensidad de I+D,29040.40045166016,.15420118
EU27_2020,2003,Baja intensidad de I+D,159979.8001022339,.84697831
EU27_2020,2003,Media y alta intensidad de I+D,28903.20034790039,.15302171
EU27_2020,2004,Baja intensidad de I+D,160796.0999069214,.84737813
EU27_2020,2004,Media y alta intensidad de I+D,28961.10034179688,.15262188
EU27_2020,2005,Baja intensidad de I+D,162537.7997436523,.847844
EU27_2020,2005,Media y alta intensidad de I+D,29169.40020751953,.152156
EU27_2020,2006,Baja intensidad de I+D,165532.0979347229,.84760422
EU27_2020,2006,Media y alta intensidad de I+D,29761.99969482422,.1523958
EU27_2020,2007,Baja intensidad de I+D,168682.1021347046,.84632224
EU27_2020,2007,Media y alta intensidad de I+D,30629.79992675781,.15367772
EU27_2020,2008,Baja intensidad de I+D,169988.3008117676,.844612
EU27_2020,2008,Media y alta intensidad de I+D,31273.69989013672,.155388
EU27_2020,2009,Baja intensidad de I+D,167338.5009002686,.84647524
EU27_2020,2009,Media y alta intensidad de I+D,30350.09942626953,.15352479
EU27_2020,2010,Baja intensidad de I+D,166131.2990608215,.84813184
EU27_2020,2010,Media y alta intensidad de I+D,29747.79937744141,.15186816
EU27_2020,2011,Baja intensidad de I+D,165766.4997291565,.84600514
EU27_2020,2011,Media y alta intensidad de I+D,30173.80017089844,.15399487
EU27_2020,2012,Baja intensidad de I+D,164995.7996368408,.84411979
EU27_2020,2012,Media y alta intensidad de I+D,30469.10003662109,.15588015
EU27_2020,2013,Baja intensidad de I+D,164033.8000259399,.84243673
EU27_2020,2013,Media y alta intensidad de I+D,30679.69989013672,.15756328
EU27_2020,2014,Baja intensidad de I+D,165309.1994018555,.84130585
EU27_2020,2014,Media y alta intensidad de I+D,31182,.15869413
EU27_2020,2015,Baja intensidad de I+D,166669.4008407593,.8404094
EU27_2020,2015,Media y alta intensidad de I+D,31649.90026855469,.15959062
EU27_2020,2016,Baja intensidad de I+D,168465.3996086121,.83854431
EU27_2020,2016,Media y alta intensidad de I+D,32436.79968261719,.16145568
EU27_2020,2017,Baja intensidad de I+D,170893.8990936279,.83716565
EU27_2020,2017,Media y alta intensidad de I+D,33240.00024414063,.16283429
EU27_2020,2018,Baja intensidad de I+D,173044.3000602722,.83543694
EU27_2020,2018,Media y alta intensidad de I+D,34085.99975585938,.16456307
EU27_2020,2019,Baja intensidad de I+D,174749.2991905212,.83433741
EU27_2020,2019,Media y alta intensidad de I+D,34697.50036621094,.1656626
EU27_2020,2020,Baja intensidad de I+D,171811.5009040833,.83219308
EU27_2020,2020,Media y alta intensidad de I+D,34644.80023193359,.16780694
EU28,1995,Baja intensidad de I+D,173647.5981903076,.85105562
EU28,1995,Media y alta intensidad de I+D,30390.29992675781,.14894439
EU28,1996,Baja intensidad de I+D,174320.7011489868,.85027647
EU28,1996,Media y alta intensidad de I+D,30695.80041503906,.14972356
EU28,1997,Baja intensidad de I+D,175814.7007904053,.84953231
EU28,1997,Media y alta intensidad de I+D,31139.99957275391,.15046771
EU28,1998,Baja intensidad de I+D,177755.000289917,.84837538
EU28,1998,Media y alta intensidad de I+D,31768.99993896484,.15162463
EU28,1999,Baja intensidad de I+D,179618.4998245239,.84803474
EU28,1999,Media y alta intensidad de I+D,32187.10021972656,.15196531
EU28,2000,Baja intensidad de I+D,181802.8000793457,.84622061
EU28,2000,Media y alta intensidad de I+D,33038.10009765625,.15377937
EU28,2001,Baja intensidad de I+D,182887.3005905151,.84512794
EU28,2001,Media y alta intensidad de I+D,33514.60046386719,.15487202
EU28,2002,Baja intensidad de I+D,182884.3014907837,.84562325
EU28,2002,Media y alta intensidad de I+D,33387.30029296875,.15437672
EU28,2003,Baja intensidad de I+D,183896.4990692139,.84703517
EU28,2003,Media y alta intensidad de I+D,33209.59985351563,.15296485
EU28,2004,Baja intensidad de I+D,185071.7009658813,.84782296
EU28,2004,Media y alta intensidad de I+D,33218.80029296875,.15217704
EU28,2005,Baja intensidad de I+D,187104.6981239319,.84831542
EU28,2005,Media y alta intensidad de I+D,33455.59985351563,.1516846
EU28,2006,Baja intensidad de I+D,190343.0994262695,.8481009
EU28,2006,Media y alta intensidad de I+D,34091.39965820313,.1518991
EU28,2007,Baja intensidad de I+D,193668.0995788574,.84685677
EU28,2007,Media y alta intensidad de I+D,35022.39990234375,.15314323
EU28,2008,Baja intensidad de I+D,195263.9015769958,.84570497
EU28,2008,Media y alta intensidad de I+D,35624.99987792969,.15429498
EU28,2009,Baja intensidad de I+D,192361.0033111572,.84799325
EU28,2009,Media y alta intensidad de I+D,34481.599609375,.15200672
EU28,2010,Baja intensidad de I+D,191263.9016151428,.8496626
EU28,2010,Media y alta intensidad de I+D,33841.80023193359,.15033737
EU28,2011,Baja intensidad de I+D,191005.1023254395,.84772587
EU28,2011,Media y alta intensidad de I+D,34309.60040283203,.15227413
EU28,2012,Baja intensidad de I+D,190456.6013412476,.84587449
EU28,2012,Media y alta intensidad de I+D,34702.79968261719,.15412547
EU28,2013,Baja intensidad de I+D,189726.2963867188,.84414756
EU28,2013,Media y alta intensidad de I+D,35028.60028076172,.15585245
EU28,2014,Baja intensidad de I+D,191521.1008377075,.8428005
EU28,2014,Media y alta intensidad de I+D,35722.60009765625,.15719952
EU28,2015,Baja intensidad de I+D,193291.4011764526,.84184468
EU28,2015,Media y alta intensidad de I+D,36313.20013427734,.15815537
EU28,2016,Baja intensidad de I+D,195405.2012252808,.83992034
EU28,2016,Media y alta intensidad de I+D,37242.10021972656,.16007966
EU28,2017,Baja intensidad de I+D,198102.7014465332,.83872664
EU28,2017,Media y alta intensidad de I+D,38091.89996337891,.16127338
EU28,2018,Baja intensidad de I+D,200550.8981170654,.83711708
EU28,2018,Media y alta intensidad de I+D,39022.40032958984,.16288292
EU28,2019,Baja intensidad de I+D,202499.1004180908,.83594096
EU28,2019,Media y alta intensidad de I+D,39741.79998779297,.164059
EU28,2020,Baja intensidad de I+D,199314.1034469604,.83407271
EU28,2020,Media y alta intensidad de I+D,39650.79949951172,.16592729
FIN,1995,Baja intensidad de I+D,1760.200014352798,.85500562
FIN,1995,Media y alta intensidad de I+D,298.5000023841858,.14499442
FIN,1996,Baja intensidad de I+D,1784.500001430511,.8524003
FIN,1996,Media y alta intensidad de I+D,309.0000028610229,.14759971
FIN,1997,Baja intensidad de I+D,1844.700000524521,.85221285
FIN,1997,Media y alta intensidad de I+D,319.8999981880188,.14778711
FIN,1998,Baja intensidad de I+D,1867.69997882843,.84595519
FIN,1998,Media y alta intensidad de I+D,340.0999989509583,.15404475
FIN,1999,Baja intensidad de I+D,1896.099966406822,.84147692
FIN,1999,Media y alta intensidad de I+D,357.2000026702881,.15852305
FIN,2000,Baja intensidad de I+D,1924.199963092804,.83668143
FIN,2000,Media y alta intensidad de I+D,375.6000003814697,.16331854
FIN,2001,Baja intensidad de I+D,1946.900020480156,.83361167
FIN,2001,Media y alta intensidad de I+D,388.6000008583069,.16638835
FIN,2002,Baja intensidad de I+D,1979.000021696091,.83699888
FIN,2002,Media y alta intensidad de I+D,385.3999977111816,.16300119
FIN,2003,Baja intensidad de I+D,1989.599967122078,.83949363
FIN,2003,Media y alta intensidad de I+D,380.4000034332275,.16050634
FIN,2004,Baja intensidad de I+D,2004.299994468689,.84125918
FIN,2004,Media y alta intensidad de I+D,378.1999983787537,.15874082
FIN,2005,Baja intensidad de I+D,2030.900003671646,.83959657
FIN,2005,Media y alta intensidad de I+D,388.0000009536743,.16040349
FIN,2006,Baja intensidad de I+D,2062.800010204315,.83703947
FIN,2006,Media y alta intensidad de I+D,401.6000008583069,.16296056
FIN,2007,Baja intensidad de I+D,2103.299992181361,.83500737
FIN,2007,Media y alta intensidad de I+D,415.600001335144,.16499266
FIN,2008,Baja intensidad de I+D,2141.900004938245,.83177352
FIN,2008,Media y alta intensidad de I+D,433.2000002861023,.16822647
FIN,2009,Baja intensidad de I+D,2105.200004413724,.83879191
FIN,2009,Media y alta intensidad de I+D,404.6000075340271,.16120806
FIN,2010,Baja intensidad de I+D,2095.800000965595,.840101
FIN,2010,Media y alta intensidad de I+D,398.8999953269958,.15989898
FIN,2011,Baja intensidad de I+D,2129.299994617701,.84012628
FIN,2011,Media y alta intensidad de I+D,405.1999998092651,.15987374
FIN,2012,Baja intensidad de I+D,2144.999998092651,.83916903
FIN,2012,Media y alta intensidad de I+D,411.1000027656555,.16083094
FIN,2013,Baja intensidad de I+D,2132.300000578165,.84058028
FIN,2013,Media y alta intensidad de I+D,404.3999972343445,.15941972
FIN,2014,Baja intensidad de I+D,2126.200027853251,.84182608
FIN,2014,Media y alta intensidad de I+D,399.5000014305115,.15817398
FIN,2015,Baja intensidad de I+D,2122.69998383522,.84107298
FIN,2015,Media y alta intensidad de I+D,401.0999984741211,.15892701
FIN,2016,Baja intensidad de I+D,2131.099987626076,.84060431
FIN,2016,Media y alta intensidad de I+D,404.0999946594238,.15939571
FIN,2017,Baja intensidad de I+D,2149.1999771595,.83894134
FIN,2017,Media y alta intensidad de I+D,412.5999989509583,.16105863
FIN,2018,Baja intensidad de I+D,2199.60001707077,.83759183
FIN,2018,Media y alta intensidad de I+D,426.4999957084656,.16240813
FIN,2019,Baja intensidad de I+D,2239.39999294281,.83734673
FIN,2019,Media y alta intensidad de I+D,434.9999904632568,.16265331
FIN,2020,Baja intensidad de I+D,2185.999971985817,.83314276
FIN,2020,Media y alta intensidad de I+D,437.8000001907349,.16685723
FRA,1995,Baja intensidad de I+D,20211.99999925494,.85473847
FRA,1995,Media y alta intensidad de I+D,3435,.14526156
FRA,1996,Baja intensidad de I+D,20352.00000151992,.85584527
FRA,1996,Media y alta intensidad de I+D,3428,.14415476
FRA,1997,Baja intensidad de I+D,20527.99999961257,.85661829
FRA,1997,Media y alta intensidad de I+D,3436,.14338174
FRA,1998,Baja intensidad de I+D,20885.90000003576,.85654467
FRA,1998,Media y alta intensidad de I+D,3498,.14345531
FRA,1999,Baja intensidad de I+D,21395.00000041723,.85686249
FRA,1999,Media y alta intensidad de I+D,3574,.14313748
FRA,2000,Baja intensidad de I+D,21903.99999964237,.85555816
FRA,2000,Media y alta intensidad de I+D,3698,.14444184
FRA,2001,Baja intensidad de I+D,22154.00000077486,.8530941
FRA,2001,Media y alta intensidad de I+D,3815,.14690593
FRA,2002,Baja intensidad de I+D,22331.99999925494,.85566497
FRA,2002,Media y alta intensidad de I+D,3767,.14433503
FRA,2003,Baja intensidad de I+D,22392.899999246,.85783732
FRA,2003,Media y alta intensidad de I+D,3711,.14216267
FRA,2004,Baja intensidad de I+D,22447.99999962747,.85872769
FRA,2004,Media y alta intensidad de I+D,3693,.14127234
FRA,2005,Baja intensidad de I+D,22635.99999925494,.85993236
FRA,2005,Media y alta intensidad de I+D,3687,.14006762
FRA,2006,Baja intensidad de I+D,22892.00000077486,.86047208
FRA,2006,Media y alta intensidad de I+D,3712,.13952789
FRA,2007,Baja intensidad de I+D,23235.99999925494,.86087954
FRA,2007,Media y alta intensidad de I+D,3755,.13912044
FRA,2008,Baja intensidad de I+D,23333.99999924004,.8601445
FRA,2008,Media y alta intensidad de I+D,3794,.1398555
FRA,2009,Baja intensidad de I+D,23109.00000078976,.86166525
FRA,2009,Media y alta intensidad de I+D,3710,.13833477
FRA,2010,Baja intensidad de I+D,23225.09999924898,.86505562
FRA,2010,Media y alta intensidad de I+D,3623,.13494438
FRA,2011,Baja intensidad de I+D,23332.99999964237,.86265159
FRA,2011,Media y alta intensidad de I+D,3715,.13734841
FRA,2012,Baja intensidad de I+D,23371.99999964237,.86125952
FRA,2012,Media y alta intensidad de I+D,3765,.13874047
FRA,2013,Baja intensidad de I+D,23410.10000000894,.86101049
FRA,2013,Media y alta intensidad de I+D,3779,.13898952
FRA,2014,Baja intensidad de I+D,23520.09999924898,.86053032
FRA,2014,Media y alta intensidad de I+D,3812,.13946971
FRA,2015,Baja intensidad de I+D,23566.0000000149,.86035562
FRA,2015,Media y alta intensidad de I+D,3825,.13964441
FRA,2016,Baja intensidad de I+D,23694.99999962747,.85957336
FRA,2016,Media y alta intensidad de I+D,3871,.14042661
FRA,2017,Baja intensidad de I+D,23964.0000000149,.8595717
FRA,2017,Media y alta intensidad de I+D,3915,.14042827
FRA,2018,Baja intensidad de I+D,24170.90000038594,.85846663
FRA,2018,Media y alta intensidad de I+D,3985,.14153339
FRA,2019,Baja intensidad de I+D,24391.90000038594,.85594922
FRA,2019,Media y alta intensidad de I+D,4105,.14405075
FRA,2020,Baja intensidad de I+D,24147.90000038594,.85340631
FRA,2020,Media y alta intensidad de I+D,4148,.14659368
G20,1995,Baja intensidad de I+D,1615469.108764648,.89207029
G20,1995,Media y alta intensidad de I+D,195452.2971191406,.10792975
G20,1996,Baja intensidad de I+D,1631460.508789063,.89311993
G20,1996,Media y alta intensidad de I+D,195237.6005859375,.10688005
G20,1997,Baja intensidad de I+D,1650609.815063477,.89366132
G20,1997,Media y alta intensidad de I+D,196409.4982910156,.10633862
G20,1998,Baja intensidad de I+D,1659113.286987305,.89095014
G20,1998,Media y alta intensidad de I+D,203070.9033203125,.10904984
G20,1999,Baja intensidad de I+D,1679110.910095215,.88909304
G20,1999,Media y alta intensidad de I+D,209455.1015625,.11090695
G20,2000,Baja intensidad de I+D,1705727.487670898,.8866275
G20,2000,Media y alta intensidad de I+D,218110.3017578125,.1133725
G20,2001,Baja intensidad de I+D,1735776.614746094,.89282393
G20,2001,Media y alta intensidad de I+D,208365.5,.10717607
G20,2002,Baja intensidad de I+D,1761264.53717041,.89668423
G20,2002,Media y alta intensidad de I+D,202932.6008300781,.1033158
G20,2003,Baja intensidad de I+D,1776656.304748535,.89534169
G20,2003,Media y alta intensidad de I+D,207677.0012207031,.10465833
G20,2004,Baja intensidad de I+D,1804361.297912598,.89590228
G20,2004,Media y alta intensidad de I+D,209654.5017089844,.10409775
G20,2005,Baja intensidad de I+D,1821765.485046387,.89591438
G20,2005,Media y alta intensidad de I+D,211649.3022460938,.10408565
G20,2006,Baja intensidad de I+D,1833159.685119629,.89373744
G20,2006,Media y alta intensidad de I+D,217957,.10626261
G20,2007,Baja intensidad de I+D,1841778.86126709,.89038986
G20,2007,Media y alta intensidad de I+D,226729.4995117188,.10961014
G20,2008,Baja intensidad de I+D,1849377.016357422,.8882283
G20,2008,Media y alta intensidad de I+D,232719.501953125,.11177172
G20,2009,Baja intensidad de I+D,1845963.873779297,.8884424
G20,2009,Media y alta intensidad de I+D,231789.0981445313,.11155758
G20,2010,Baja intensidad de I+D,1851858.482299805,.88663346
G20,2010,Media y alta intensidad de I+D,236782.0014648438,.11336657
G20,2011,Baja intensidad de I+D,1867964.53894043,.88694942
G20,2011,Media y alta intensidad de I+D,238090.5981445313,.1130505
