"anio","agregado","industria","empleo_total","prop","prop_intraturismo"
"2022","Turística","1. Alojamiento para visitantes","92.3065956563318","0.422351249718955","7.709014341656"
"2022","Turística","2. Industria de provisión de alimentos y bebidas","499.867791768677","2.28715819326475","41.7466157025618"
"2022","Turística","3. Transporte de pasajeros","126.335731012346","0.578052451158314","10.5509682738577"
"2022","Turística","4. Agencias de viajes y otros servicios de reserva","28.0688376540564","0.128429702959542","2.3441777967238"
"2022","Turística","5. Otras industrias turísticas","450.806229165659","2.06267572664127","37.6492238852007"
"2022","No turístico","No turístico","20658.0244335745","94.5213326762572",
