"anio","nivel_gobierno","gasto_publico_porcentaje_pib","gasto_publico_porcentaje_consolidado"
"2023","Nacional","22.2951455865479","0.532528968137826"
"2023","Provincial","16.13168172095","0.385312030721548"
"2023","Municipal","3.43971314477214","0.0821590011406264"
